timestamp, utilization.gpu [%], memory.used [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 05:07:13.812, 32 %, 4149 MiB, 63, 151.93 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:15.815, 39 %, 4149 MiB, 63, 154.60 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:17.816, 40 %, 4149 MiB, 63, 155.13 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:19.816, 33 %, 4149 MiB, 63, 150.94 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:21.817, 34 %, 4149 MiB, 64, 154.01 W, 1395 MHz, 1512 MHz
2026/09/10 05:07:23.819, 39 %, 4149 MiB, 63, 152.43 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:25.820, 67 %, 4149 MiB, 64, 159.60 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:27.821, 41 %, 4149 MiB, 63, 155.19 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:29.822, 34 %, 4149 MiB, 63, 149.67 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:31.824, 50 %, 4149 MiB, 63, 151.05 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:33.825, 35 %, 4149 MiB, 63, 149.81 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:35.827, 43 %, 4149 MiB, 63, 156.60 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:37.828, 38 %, 4149 MiB, 63, 155.37 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:39.829, 34 %, 4149 MiB, 63, 152.23 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:41.830, 35 %, 4149 MiB, 63, 154.01 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:43.831, 37 %, 4149 MiB, 63, 153.62 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:45.833, 37 %, 4149 MiB, 62, 152.04 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:47.835, 39 %, 4149 MiB, 62, 151.35 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:49.835, 35 %, 4149 MiB, 63, 156.68 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:51.837, 32 %, 4149 MiB, 63, 152.24 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:53.838, 37 %, 4149 MiB, 63, 151.65 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:55.840, 37 %, 4149 MiB, 62, 151.79 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:57.841, 36 %, 4149 MiB, 64, 153.57 W, 1410 MHz, 1512 MHz
2026/09/10 05:07:59.842, 33 %, 4149 MiB, 63, 153.07 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:01.844, 47 %, 4149 MiB, 63, 149.02 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:03.845, 38 %, 4149 MiB, 62, 150.35 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:05.846, 36 %, 4149 MiB, 62, 152.06 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:07.847, 31 %, 4149 MiB, 62, 146.38 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:09.849, 34 %, 4149 MiB, 62, 151.36 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:11.850, 39 %, 4149 MiB, 62, 147.56 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:13.851, 37 %, 4149 MiB, 62, 152.33 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:15.853, 33 %, 4149 MiB, 62, 152.19 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:17.854, 33 %, 4149 MiB, 64, 149.32 W, 1260 MHz, 1512 MHz
2026/09/10 05:08:19.855, 37 %, 4149 MiB, 62, 152.57 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:21.903, 38 %, 4149 MiB, 62, 152.62 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:23.904, 31 %, 4149 MiB, 62, 154.88 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:25.906, 31 %, 4149 MiB, 62, 203.13 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:27.908, 39 %, 4149 MiB, 61, 123.77 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:29.909, 39 %, 4149 MiB, 62, 150.20 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:31.910, 34 %, 4149 MiB, 62, 147.74 W, 1395 MHz, 1512 MHz
2026/09/10 05:08:33.916, 33 %, 4149 MiB, 62, 149.91 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:35.917, 38 %, 4149 MiB, 62, 150.31 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:37.918, 38 %, 4149 MiB, 62, 151.05 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:39.919, 39 %, 4149 MiB, 61, 152.48 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:41.921, 36 %, 4149 MiB, 62, 147.41 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:43.922, 14 %, 4149 MiB, 61, 121.55 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:45.924, 36 %, 4149 MiB, 62, 152.33 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:47.926, 41 %, 4149 MiB, 62, 154.29 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:49.927, 40 %, 4149 MiB, 61, 151.49 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:51.929, 33 %, 4149 MiB, 62, 152.05 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:53.930, 31 %, 4149 MiB, 61, 151.52 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:55.932, 37 %, 4149 MiB, 61, 151.10 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:57.933, 35 %, 4149 MiB, 61, 151.24 W, 1410 MHz, 1512 MHz
2026/09/10 05:08:59.934, 35 %, 4149 MiB, 61, 151.09 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:01.935, 32 %, 4149 MiB, 61, 152.44 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:03.937, 38 %, 4149 MiB, 61, 147.91 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:05.938, 37 %, 4149 MiB, 61, 154.23 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:07.939, 38 %, 4149 MiB, 61, 155.65 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:09.941, 33 %, 4149 MiB, 61, 149.89 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:11.942, 32 %, 4149 MiB, 61, 151.90 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:13.943, 37 %, 4149 MiB, 62, 153.52 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:15.945, 38 %, 4149 MiB, 62, 147.59 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:17.946, 33 %, 4149 MiB, 62, 153.77 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:19.947, 34 %, 4149 MiB, 63, 150.58 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:21.948, 40 %, 4149 MiB, 62, 151.90 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:23.949, 40 %, 4149 MiB, 62, 149.48 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:25.950, 36 %, 4149 MiB, 62, 152.42 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:27.952, 34 %, 4149 MiB, 62, 150.95 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:29.953, 36 %, 4149 MiB, 62, 153.02 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:31.956, 52 %, 4149 MiB, 64, 157.36 W, 1290 MHz, 1512 MHz
2026/09/10 05:09:33.957, 41 %, 4149 MiB, 62, 155.59 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:35.957, 37 %, 4149 MiB, 62, 156.25 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:37.958, 33 %, 4149 MiB, 62, 149.13 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:39.959, 33 %, 4149 MiB, 62, 150.20 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:41.961, 38 %, 4149 MiB, 62, 152.24 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:43.961, 40 %, 4149 MiB, 62, 149.95 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:45.963, 33 %, 4149 MiB, 62, 151.55 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:47.964, 55 %, 4149 MiB, 63, 168.86 W, 1395 MHz, 1512 MHz
2026/09/10 05:09:49.964, 36 %, 4149 MiB, 62, 149.83 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:51.966, 36 %, 4149 MiB, 62, 152.71 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:53.967, 39 %, 4149 MiB, 62, 147.32 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:55.971, 0 %, 4149 MiB, 60, 120.16 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:57.973, 0 %, 4149 MiB, 59, 119.18 W, 1410 MHz, 1512 MHz
2026/09/10 05:09:59.973, 0 %, 4149 MiB, 58, 118.59 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:01.974, 0 %, 4149 MiB, 58, 118.15 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:03.975, 0 %, 4149 MiB, 58, 117.61 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:05.976, 0 %, 4149 MiB, 57, 117.48 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:07.977, 20 %, 4161 MiB, 58, 133.27 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:09.978, 29 %, 4161 MiB, 58, 143.84 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:11.979, 0 %, 4161 MiB, 57, 116.81 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:13.981, 0 %, 0 MiB, 57, 116.32 W, 1410 MHz, 1512 MHz
2026/09/10 05:10:15.983, 0 %, 0 MiB, 52, 55.43 W, 210 MHz, 1512 MHz
2026/09/10 05:10:17.984, 0 %, 0 MiB, 50, 54.25 W, 210 MHz, 1512 MHz
2026/09/10 05:10:19.986, 0 %, 0 MiB, 49, 54.04 W, 210 MHz, 1512 MHz
2026/09/10 05:10:21.988, 0 %, 0 MiB, 48, 53.75 W, 210 MHz, 1512 MHz
2026/09/10 05:10:23.989, 0 %, 0 MiB, 47, 53.27 W, 210 MHz, 1512 MHz
2026/09/10 05:10:25.990, 0 %, 0 MiB, 46, 52.87 W, 210 MHz, 1512 MHz
2026/09/10 05:10:27.991, 0 %, 0 MiB, 46, 52.77 W, 210 MHz, 1512 MHz
2026/09/10 05:10:29.993, 0 %, 0 MiB, 45, 52.48 W, 210 MHz, 1512 MHz
2026/09/10 05:10:31.994, 0 %, 0 MiB, 45, 52.68 W, 210 MHz, 1512 MHz
2026/09/10 05:10:33.995, 0 %, 0 MiB, 44, 52.60 W, 210 MHz, 1512 MHz
2026/09/10 05:10:35.996, 0 %, 0 MiB, 44, 52.29 W, 210 MHz, 1512 MHz
2026/09/10 05:10:37.997, 0 %, 0 MiB, 44, 52.19 W, 210 MHz, 1512 MHz
2026/09/10 05:10:39.999, 0 %, 0 MiB, 43, 52.08 W, 210 MHz, 1512 MHz
2026/09/10 05:10:42.002, 0 %, 0 MiB, 43, 51.98 W, 210 MHz, 1512 MHz
2026/09/10 05:10:44.003, 0 %, 0 MiB, 43, 51.70 W, 210 MHz, 1512 MHz
2026/09/10 05:10:46.011, 0 %, 0 MiB, 42, 51.58 W, 210 MHz, 1512 MHz
2026/09/10 05:10:48.013, 0 %, 0 MiB, 42, 51.47 W, 210 MHz, 1512 MHz
2026/09/10 05:10:50.014, 0 %, 0 MiB, 42, 51.29 W, 210 MHz, 1512 MHz
2026/09/10 05:10:52.015, 0 %, 0 MiB, 41, 51.30 W, 210 MHz, 1512 MHz
2026/09/10 05:10:54.017, 0 %, 0 MiB, 41, 51.19 W, 210 MHz, 1512 MHz
2026/09/10 05:10:56.018, 0 %, 0 MiB, 41, 51.09 W, 210 MHz, 1512 MHz
2026/09/10 05:10:58.019, 0 %, 0 MiB, 41, 51.02 W, 210 MHz, 1512 MHz
2026/09/10 05:11:00.020, 0 %, 0 MiB, 41, 50.99 W, 210 MHz, 1512 MHz
2026/09/10 05:11:02.021, 0 %, 0 MiB, 40, 50.70 W, 210 MHz, 1512 MHz
2026/09/10 05:11:04.023, 0 %, 0 MiB, 40, 50.91 W, 210 MHz, 1512 MHz
2026/09/10 05:11:06.024, 0 %, 0 MiB, 40, 50.81 W, 210 MHz, 1512 MHz
2026/09/10 05:11:08.025, 0 %, 0 MiB, 40, 50.63 W, 210 MHz, 1512 MHz
2026/09/10 05:11:10.027, 0 %, 0 MiB, 40, 50.62 W, 210 MHz, 1512 MHz
2026/09/10 05:11:12.030, 0 %, 0 MiB, 39, 50.40 W, 210 MHz, 1512 MHz
2026/09/10 05:11:14.031, 0 %, 0 MiB, 39, 50.49 W, 210 MHz, 1512 MHz
2026/09/10 05:11:16.034, 0 %, 0 MiB, 39, 50.40 W, 210 MHz, 1512 MHz
2026/09/10 05:11:18.035, 0 %, 0 MiB, 39, 50.30 W, 210 MHz, 1512 MHz
2026/09/10 05:11:20.037, 0 %, 0 MiB, 39, 50.39 W, 210 MHz, 1512 MHz
2026/09/10 05:11:22.038, 0 %, 0 MiB, 39, 50.29 W, 210 MHz, 1512 MHz
2026/09/10 05:11:24.040, 0 %, 0 MiB, 39, 50.19 W, 210 MHz, 1512 MHz
2026/09/10 05:11:26.047, 0 %, 0 MiB, 38, 50.08 W, 210 MHz, 1512 MHz
2026/09/10 05:11:28.048, 0 %, 0 MiB, 38, 50.18 W, 210 MHz, 1512 MHz
2026/09/10 05:11:30.049, 0 %, 0 MiB, 38, 49.99 W, 210 MHz, 1512 MHz
2026/09/10 05:11:32.050, 0 %, 0 MiB, 38, 50.08 W, 210 MHz, 1512 MHz
2026/09/10 05:11:34.052, 0 %, 0 MiB, 38, 50.01 W, 210 MHz, 1512 MHz
2026/09/10 05:11:36.054, 0 %, 0 MiB, 38, 49.90 W, 210 MHz, 1512 MHz
2026/09/10 05:11:38.055, 0 %, 0 MiB, 38, 49.81 W, 210 MHz, 1512 MHz
2026/09/10 05:11:40.056, 0 %, 0 MiB, 38, 49.91 W, 210 MHz, 1512 MHz
2026/09/10 05:11:42.057, 0 %, 0 MiB, 38, 49.71 W, 210 MHz, 1512 MHz
2026/09/10 05:11:44.059, 0 %, 0 MiB, 37, 49.71 W, 210 MHz, 1512 MHz
2026/09/10 05:11:46.062, 0 %, 0 MiB, 37, 49.70 W, 210 MHz, 1512 MHz
2026/09/10 05:11:48.063, 0 %, 0 MiB, 37, 49.73 W, 210 MHz, 1512 MHz
2026/09/10 05:11:50.064, 0 %, 0 MiB, 37, 49.63 W, 210 MHz, 1512 MHz
2026/09/10 05:11:52.066, 0 %, 0 MiB, 37, 49.62 W, 210 MHz, 1512 MHz
2026/09/10 05:11:54.067, 0 %, 0 MiB, 37, 49.74 W, 210 MHz, 1512 MHz
2026/09/10 05:11:56.069, 0 %, 0 MiB, 37, 49.63 W, 210 MHz, 1512 MHz
2026/09/10 05:11:58.071, 0 %, 0 MiB, 37, 49.64 W, 210 MHz, 1512 MHz
2026/09/10 05:12:00.072, 0 %, 0 MiB, 37, 49.62 W, 210 MHz, 1512 MHz
2026/09/10 05:12:02.074, 0 %, 0 MiB, 37, 49.41 W, 210 MHz, 1512 MHz
2026/09/10 05:12:04.075, 0 %, 0 MiB, 37, 49.51 W, 210 MHz, 1512 MHz
2026/09/10 05:12:06.077, 0 %, 0 MiB, 36, 49.31 W, 210 MHz, 1512 MHz
2026/09/10 05:12:08.079, 0 %, 0 MiB, 36, 49.41 W, 210 MHz, 1512 MHz
2026/09/10 05:12:10.080, 0 %, 0 MiB, 36, 49.30 W, 210 MHz, 1512 MHz
2026/09/10 05:12:12.081, 0 %, 0 MiB, 36, 49.31 W, 210 MHz, 1512 MHz
2026/09/10 05:12:14.084, 0 %, 0 MiB, 36, 49.33 W, 210 MHz, 1512 MHz
2026/09/10 05:12:16.086, 0 %, 0 MiB, 36, 49.33 W, 210 MHz, 1512 MHz
2026/09/10 05:12:18.088, 0 %, 0 MiB, 36, 49.43 W, 210 MHz, 1512 MHz
2026/09/10 05:12:20.089, 0 %, 0 MiB, 36, 49.31 W, 210 MHz, 1512 MHz
2026/09/10 05:12:22.091, 0 %, 0 MiB, 36, 49.23 W, 210 MHz, 1512 MHz
2026/09/10 05:12:24.093, 0 %, 0 MiB, 36, 49.23 W, 210 MHz, 1512 MHz
2026/09/10 05:12:26.093, 0 %, 0 MiB, 36, 49.23 W, 210 MHz, 1512 MHz
2026/09/10 05:12:28.095, 0 %, 0 MiB, 36, 49.20 W, 210 MHz, 1512 MHz
2026/09/10 05:12:30.097, 0 %, 0 MiB, 36, 49.10 W, 210 MHz, 1512 MHz
2026/09/10 05:12:32.100, 0 %, 0 MiB, 36, 49.20 W, 210 MHz, 1512 MHz
