timestamp, index, name, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/10 10:11:53.595, 2, NVIDIA A100-SXM4-80GB, 56, 251.68 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:11:53.596, 3, NVIDIA A100-SXM4-80GB, 53, 318.44 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 10:11:55.598, 0, NVIDIA A100-SXM4-80GB, 55, 432.58 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 10:11:55.598, 1, NVIDIA A100-SXM4-80GB, 62, 347.63 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:11:55.599, 2, NVIDIA A100-SXM4-80GB, 57, 296.83 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 10:11:55.599, 3, NVIDIA A100-SXM4-80GB, 54, 416.85 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:11:57.599, 0, NVIDIA A100-SXM4-80GB, 56, 329.43 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:11:57.622, 1, NVIDIA A100-SXM4-80GB, 62, 343.43 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 10:11:57.622, 2, NVIDIA A100-SXM4-80GB, 58, 302.84 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:11:57.623, 3, NVIDIA A100-SXM4-80GB, 54, 419.82 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:11:59.624, 0, NVIDIA A100-SXM4-80GB, 55, 334.91 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:11:59.624, 1, NVIDIA A100-SXM4-80GB, 62, 331.37 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:11:59.624, 2, NVIDIA A100-SXM4-80GB, 56, 304.62 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 10:11:59.624, 3, NVIDIA A100-SXM4-80GB, 54, 313.64 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:01.624, 0, NVIDIA A100-SXM4-80GB, 55, 345.16 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:01.637, 1, NVIDIA A100-SXM4-80GB, 62, 339.49 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:01.638, 2, NVIDIA A100-SXM4-80GB, 57, 297.38 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:01.638, 3, NVIDIA A100-SXM4-80GB, 54, 310.94 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:03.639, 0, NVIDIA A100-SXM4-80GB, 55, 257.57 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 10:12:03.639, 1, NVIDIA A100-SXM4-80GB, 62, 233.83 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:12:03.639, 2, NVIDIA A100-SXM4-80GB, 54, 400.87 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 10:12:03.639, 3, NVIDIA A100-SXM4-80GB, 55, 266.44 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 10:12:05.639, 0, NVIDIA A100-SXM4-80GB, 56, 275.10 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:05.642, 1, NVIDIA A100-SXM4-80GB, 62, 385.42 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 10:12:05.642, 2, NVIDIA A100-SXM4-80GB, 56, 436.49 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:05.643, 3, NVIDIA A100-SXM4-80GB, 55, 305.82 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:12:07.643, 0, NVIDIA A100-SXM4-80GB, 54, 281.17 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:07.644, 1, NVIDIA A100-SXM4-80GB, 61, 311.09 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:12:07.645, 2, NVIDIA A100-SXM4-80GB, 56, 298.94 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:07.645, 3, NVIDIA A100-SXM4-80GB, 53, 282.07 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:09.646, 0, NVIDIA A100-SXM4-80GB, 55, 320.70 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:09.646, 1, NVIDIA A100-SXM4-80GB, 62, 325.27 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 10:12:09.647, 2, NVIDIA A100-SXM4-80GB, 57, 311.86 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 10:12:09.648, 3, NVIDIA A100-SXM4-80GB, 54, 336.14 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:12:11.650, 0, NVIDIA A100-SXM4-80GB, 56, 328.57 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:11.653, 1, NVIDIA A100-SXM4-80GB, 62, 353.06 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:11.655, 2, NVIDIA A100-SXM4-80GB, 57, 307.38 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:11.656, 3, NVIDIA A100-SXM4-80GB, 54, 325.62 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:13.660, 0, NVIDIA A100-SXM4-80GB, 55, 324.61 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:13.660, 1, NVIDIA A100-SXM4-80GB, 62, 328.58 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:12:13.660, 2, NVIDIA A100-SXM4-80GB, 57, 261.90 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 10:12:13.660, 3, NVIDIA A100-SXM4-80GB, 54, 319.95 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 10:12:15.660, 0, NVIDIA A100-SXM4-80GB, 55, 335.78 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 10:12:15.662, 1, NVIDIA A100-SXM4-80GB, 62, 337.73 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 10:12:15.663, 2, NVIDIA A100-SXM4-80GB, 57, 256.17 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:15.663, 3, NVIDIA A100-SXM4-80GB, 54, 322.33 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:17.663, 0, NVIDIA A100-SXM4-80GB, 55, 265.76 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:17.664, 1, NVIDIA A100-SXM4-80GB, 62, 330.44 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:12:17.664, 2, NVIDIA A100-SXM4-80GB, 58, 282.39 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 10:12:17.664, 3, NVIDIA A100-SXM4-80GB, 54, 419.55 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 10:12:19.664, 0, NVIDIA A100-SXM4-80GB, 57, 286.59 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:19.665, 1, NVIDIA A100-SXM4-80GB, 63, 417.95 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:19.673, 2, NVIDIA A100-SXM4-80GB, 58, 376.19 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:19.677, 3, NVIDIA A100-SXM4-80GB, 55, 401.22 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:21.681, 0, NVIDIA A100-SXM4-80GB, 54, 270.55 W, 1410 MHz, 1593 MHz, 71246 MiB, 99 %
2026/09/10 10:12:21.681, 1, NVIDIA A100-SXM4-80GB, 60, 318.65 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:21.682, 2, NVIDIA A100-SXM4-80GB, 55, 304.03 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 10:12:21.682, 3, NVIDIA A100-SXM4-80GB, 53, 318.71 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:23.683, 0, NVIDIA A100-SXM4-80GB, 55, 320.70 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:23.686, 1, NVIDIA A100-SXM4-80GB, 62, 336.13 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 10:12:23.691, 2, NVIDIA A100-SXM4-80GB, 57, 305.21 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:23.696, 3, NVIDIA A100-SXM4-80GB, 54, 329.23 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 10:12:25.698, 0, NVIDIA A100-SXM4-80GB, 55, 321.90 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:25.712, 1, NVIDIA A100-SXM4-80GB, 62, 334.66 W, 1410 MHz, 1593 MHz, 67092 MiB, 100 %
2026/09/10 10:12:25.712, 2, NVIDIA A100-SXM4-80GB, 57, 321.15 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:25.713, 3, NVIDIA A100-SXM4-80GB, 54, 325.62 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 10:12:27.713, 0, NVIDIA A100-SXM4-80GB, 55, 325.20 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:27.714, 1, NVIDIA A100-SXM4-80GB, 62, 333.14 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 10:12:27.716, 2, NVIDIA A100-SXM4-80GB, 57, 308.57 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:27.717, 3, NVIDIA A100-SXM4-80GB, 56, 253.80 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:12:29.718, 0, NVIDIA A100-SXM4-80GB, 55, 441.35 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:29.737, 1, NVIDIA A100-SXM4-80GB, 64, 323.48 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:29.737, 2, NVIDIA A100-SXM4-80GB, 57, 299.49 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:29.737, 3, NVIDIA A100-SXM4-80GB, 56, 266.76 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:31.738, 0, NVIDIA A100-SXM4-80GB, 55, 419.62 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:31.738, 1, NVIDIA A100-SXM4-80GB, 62, 336.80 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:12:31.738, 2, NVIDIA A100-SXM4-80GB, 57, 309.48 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 10:12:31.738, 3, NVIDIA A100-SXM4-80GB, 54, 339.16 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 10:12:33.738, 0, NVIDIA A100-SXM4-80GB, 56, 343.64 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:33.741, 1, NVIDIA A100-SXM4-80GB, 62, 338.32 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:33.742, 2, NVIDIA A100-SXM4-80GB, 57, 307.38 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:33.742, 3, NVIDIA A100-SXM4-80GB, 54, 319.95 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:35.742, 0, NVIDIA A100-SXM4-80GB, 53, 308.34 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:35.742, 1, NVIDIA A100-SXM4-80GB, 61, 347.40 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:35.742, 2, NVIDIA A100-SXM4-80GB, 55, 253.47 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:35.742, 3, NVIDIA A100-SXM4-80GB, 52, 347.90 W, 1410 MHz, 1593 MHz, 71190 MiB, 99 %
2026/09/10 10:12:37.742, 0, NVIDIA A100-SXM4-80GB, 55, 308.34 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:37.743, 1, NVIDIA A100-SXM4-80GB, 62, 338.57 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:37.743, 2, NVIDIA A100-SXM4-80GB, 57, 307.06 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 10:12:37.743, 3, NVIDIA A100-SXM4-80GB, 54, 316.61 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:39.747, 0, NVIDIA A100-SXM4-80GB, 55, 327.97 W, 1410 MHz, 1593 MHz, 71246 MiB, 98 %
2026/09/10 10:12:39.750, 1, NVIDIA A100-SXM4-80GB, 62, 340.36 W, 1410 MHz, 1593 MHz, 67092 MiB, 99 %
2026/09/10 10:12:39.750, 2, NVIDIA A100-SXM4-80GB, 57, 303.15 W, 1410 MHz, 1593 MHz, 67122 MiB, 98 %
2026/09/10 10:12:39.751, 3, NVIDIA A100-SXM4-80GB, 54, 328.64 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:12:41.751, 0, NVIDIA A100-SXM4-80GB, 55, 331.55 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:41.759, 1, NVIDIA A100-SXM4-80GB, 64, 326.53 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:41.760, 2, NVIDIA A100-SXM4-80GB, 58, 306.78 W, 1410 MHz, 1593 MHz, 67122 MiB, 100 %
2026/09/10 10:12:41.760, 3, NVIDIA A100-SXM4-80GB, 55, 320.23 W, 1410 MHz, 1593 MHz, 71190 MiB, 98 %
2026/09/10 10:12:43.761, 0, NVIDIA A100-SXM4-80GB, 55, 328.84 W, 1410 MHz, 1593 MHz, 71246 MiB, 100 %
2026/09/10 10:12:43.761, 1, NVIDIA A100-SXM4-80GB, 64, 336.80 W, 1410 MHz, 1593 MHz, 67092 MiB, 97 %
2026/09/10 10:12:43.762, 2, NVIDIA A100-SXM4-80GB, 58, 305.21 W, 1410 MHz, 1593 MHz, 67122 MiB, 99 %
2026/09/10 10:12:43.763, 3, NVIDIA A100-SXM4-80GB, 54, 317.85 W, 1410 MHz, 1593 MHz, 71190 MiB, 97 %
2026/09/10 10:12:45.764, 0, NVIDIA A100-SXM4-80GB, 55, 327.04 W, 1410 MHz, 1593 MHz, 71246 MiB, 97 %
2026/09/10 10:12:45.790, 1, NVIDIA A100-SXM4-80GB, 62, 340.68 W, 1410 MHz, 1593 MHz, 67092 MiB, 98 %
2026/09/10 10:12:45.791, 2, NVIDIA A100-SXM4-80GB, 56, 308.84 W, 1410 MHz, 1593 MHz, 67122 MiB, 97 %
2026/09/10 10:12:45.791, 3, NVIDIA A100-SXM4-80GB, 54, 334.95 W, 1410 MHz, 1593 MHz, 71190 MiB, 100 %
2026/09/10 10:12:47.792, 0, NVIDIA A100-SXM4-80GB, 46, 125.27 W, 1410 MHz, 1593 MHz, 70844 MiB, 0 %
2026/09/10 10:12:47.792, 1, NVIDIA A100-SXM4-80GB, 54, 129.78 W, 1410 MHz, 1593 MHz, 66716 MiB, 2 %
2026/09/10 10:12:47.793, 2, NVIDIA A100-SXM4-80GB, 48, 103.97 W, 1410 MHz, 1593 MHz, 66678 MiB, 1 %
2026/09/10 10:12:47.793, 3, NVIDIA A100-SXM4-80GB, 47, 125.81 W, 1410 MHz, 1593 MHz, 70828 MiB, 2 %
2026/09/10 10:12:49.793, 0, NVIDIA A100-SXM4-80GB, 43, 124.68 W, 1410 MHz, 1593 MHz, 0 MiB, 81 %
2026/09/10 10:12:49.796, 1, NVIDIA A100-SXM4-80GB, 51, 94.87 W, 1140 MHz, 1593 MHz, 66121 MiB, 0 %
2026/09/10 10:12:49.801, 2, NVIDIA A100-SXM4-80GB, 45, 82.36 W, 1410 MHz, 1593 MHz, 1 MiB, 58 %
2026/09/10 10:12:49.806, 3, NVIDIA A100-SXM4-80GB, 44, 94.02 W, 1410 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 10:12:51.812, 0, NVIDIA A100-SXM4-80GB, 43, 123.43 W, 1410 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 10:12:51.813, 1, NVIDIA A100-SXM4-80GB, 52, 131.31 W, 1410 MHz, 1593 MHz, 0 MiB, 100 %
2026/09/10 10:12:51.813, 2, NVIDIA A100-SXM4-80GB, 45, 100.61 W, 1410 MHz, 1593 MHz, 0 MiB, 0 %
2026/09/10 10:12:51.813, 3, NVIDIA A100-SXM4-80GB, 45, 123.71 W, 1410 MHz, 1593 MHz, 0 MiB, 97 %
2026/09/10 10:12:53.813, 0, NVIDIA A100-SXM4-80GB, 41, 72.28 W, 255 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 10:12:53.846, 1, NVIDIA A100-SXM4-80GB, 50, 81.26 W, 720 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 10:12:53.847, 2, NVIDIA A100-SXM4-80GB, 43, 72.38 W, 660 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 10:12:53.847, 3, NVIDIA A100-SXM4-80GB, 42, 73.23 W, 240 MHz, 1593 MHz, 4 MiB, 0 %
2026/09/10 10:12:55.848, 0, NVIDIA A100-SXM4-80GB, 41, 91.69 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:55.848, 1, NVIDIA A100-SXM4-80GB, 49, 94.00 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:55.848, 2, NVIDIA A100-SXM4-80GB, 43, 79.65 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:55.848, 3, NVIDIA A100-SXM4-80GB, 42, 91.31 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:57.848, 0, NVIDIA A100-SXM4-80GB, 40, 91.36 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:57.848, 1, NVIDIA A100-SXM4-80GB, 49, 93.68 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:57.849, 2, NVIDIA A100-SXM4-80GB, 43, 79.32 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:57.850, 3, NVIDIA A100-SXM4-80GB, 42, 90.98 W, 1140 MHz, 1593 MHz, 422 MiB, 0 %
2026/09/10 10:12:59.851, 0, NVIDIA A100-SXM4-80GB, 40, 91.09 W, 1140 MHz, 1593 MHz, 2088 MiB, 0 %
2026/09/10 10:12:59.852, 1, NVIDIA A100-SXM4-80GB, 49, 93.40 W, 1140 MHz, 1593 MHz, 2088 MiB, 0 %
2026/09/10 10:12:59.856, 2, NVIDIA A100-SXM4-80GB, 42, 79.32 W, 1140 MHz, 1593 MHz, 2088 MiB, 0 %
2026/09/10 10:12:59.860, 3, NVIDIA A100-SXM4-80GB, 41, 90.71 W, 1140 MHz, 1593 MHz, 2088 MiB, 0 %
2026/09/10 10:13:01.860, 0, NVIDIA A100-SXM4-80GB, 42, 122.82 W, 1410 MHz, 1593 MHz, 6032 MiB, 7 %
2026/09/10 10:13:01.860, 1, NVIDIA A100-SXM4-80GB, 50, 126.73 W, 1410 MHz, 1593 MHz, 6032 MiB, 6 %
2026/09/10 10:13:01.866, 2, NVIDIA A100-SXM4-80GB, 43, 100.34 W, 1410 MHz, 1593 MHz, 6032 MiB, 7 %
2026/09/10 10:13:01.872, 3, NVIDIA A100-SXM4-80GB, 43, 122.79 W, 1410 MHz, 1593 MHz, 6032 MiB, 6 %
2026/09/10 10:13:03.874, 0, NVIDIA A100-SXM4-80GB, 40, 91.36 W, 1140 MHz, 1593 MHz, 4944 MiB, 4 %
2026/09/10 10:13:03.875, 1, NVIDIA A100-SXM4-80GB, 49, 93.40 W, 1140 MHz, 1593 MHz, 6032 MiB, 7 %
2026/09/10 10:13:03.875, 2, NVIDIA A100-SXM4-80GB, 42, 78.99 W, 1140 MHz, 1593 MHz, 3242 MiB, 3 %
2026/09/10 10:13:03.876, 3, NVIDIA A100-SXM4-80GB, 41, 90.71 W, 1140 MHz, 1593 MHz, 6032 MiB, 3 %
2026/09/10 10:13:05.882, 0, NVIDIA A100-SXM4-80GB, 42, 122.82 W, 1410 MHz, 1593 MHz, 18840 MiB, 0 %
2026/09/10 10:13:05.889, 1, NVIDIA A100-SXM4-80GB, 50, 126.73 W, 1410 MHz, 1593 MHz, 18842 MiB, 27 %
2026/09/10 10:13:05.890, 2, NVIDIA A100-SXM4-80GB, 43, 100.94 W, 1410 MHz, 1593 MHz, 18842 MiB, 0 %
2026/09/10 10:13:05.890, 3, NVIDIA A100-SXM4-80GB, 42, 124.30 W, 1410 MHz, 1593 MHz, 18842 MiB, 10 %
2026/09/10 10:13:07.919, 0, NVIDIA A100-SXM4-80GB, 47, 212.83 W, 1410 MHz, 1593 MHz, 25094 MiB, 86 %
2026/09/10 10:13:07.919, 1, NVIDIA A100-SXM4-80GB, 55, 218.98 W, 1410 MHz, 1593 MHz, 25094 MiB, 78 %
2026/09/10 10:13:07.919, 2, NVIDIA A100-SXM4-80GB, 48, 170.87 W, 1410 MHz, 1593 MHz, 25094 MiB, 80 %
2026/09/10 10:13:07.919, 3, NVIDIA A100-SXM4-80GB, 46, 203.78 W, 1410 MHz, 1593 MHz, 25094 MiB, 33 %
2026/09/10 10:13:09.919, 0, NVIDIA A100-SXM4-80GB, 51, 338.81 W, 1410 MHz, 1593 MHz, 53114 MiB, 93 %
2026/09/10 10:13:09.937, 1, NVIDIA A100-SXM4-80GB, 58, 355.18 W, 1410 MHz, 1593 MHz, 53114 MiB, 95 %
2026/09/10 10:13:09.937, 2, NVIDIA A100-SXM4-80GB, 52, 330.49 W, 1410 MHz, 1593 MHz, 53114 MiB, 97 %
2026/09/10 10:13:09.937, 3, NVIDIA A100-SXM4-80GB, 50, 333.17 W, 1410 MHz, 1593 MHz, 53114 MiB, 85 %
2026/09/10 10:13:11.938, 0, NVIDIA A100-SXM4-80GB, 51, 303.51 W, 1410 MHz, 1593 MHz, 60822 MiB, 95 %
2026/09/10 10:13:11.938, 1, NVIDIA A100-SXM4-80GB, 58, 292.29 W, 1410 MHz, 1593 MHz, 60822 MiB, 99 %
2026/09/10 10:13:11.938, 2, NVIDIA A100-SXM4-80GB, 52, 339.84 W, 1410 MHz, 1593 MHz, 60822 MiB, 96 %
2026/09/10 10:13:11.938, 3, NVIDIA A100-SXM4-80GB, 49, 270.32 W, 1410 MHz, 1593 MHz, 60822 MiB, 98 %
2026/09/10 10:13:13.938, 0, NVIDIA A100-SXM4-80GB, 51, 279.34 W, 1410 MHz, 1593 MHz, 60822 MiB, 96 %
2026/09/10 10:13:13.954, 1, NVIDIA A100-SXM4-80GB, 58, 306.86 W, 1410 MHz, 1593 MHz, 60822 MiB, 97 %
2026/09/10 10:13:13.955, 2, NVIDIA A100-SXM4-80GB, 52, 259.47 W, 1410 MHz, 1593 MHz, 60822 MiB, 96 %
2026/09/10 10:13:13.955, 3, NVIDIA A100-SXM4-80GB, 50, 271.57 W, 1410 MHz, 1593 MHz, 60822 MiB, 88 %
2026/09/10 10:13:15.955, 0, NVIDIA A100-SXM4-80GB, 51, 249.10 W, 1410 MHz, 1593 MHz, 60822 MiB, 99 %
2026/09/10 10:13:15.957, 1, NVIDIA A100-SXM4-80GB, 58, 255.05 W, 1410 MHz, 1593 MHz, 60822 MiB, 95 %
2026/09/10 10:13:15.962, 2, NVIDIA A100-SXM4-80GB, 52, 262.83 W, 1410 MHz, 1593 MHz, 60822 MiB, 93 %
2026/09/10 10:13:15.964, 3, NVIDIA A100-SXM4-80GB, 50, 319.36 W, 1410 MHz, 1593 MHz, 60822 MiB, 79 %
2026/09/10 10:13:17.965, 0, NVIDIA A100-SXM4-80GB, 53, 347.27 W, 1410 MHz, 1593 MHz, 60822 MiB, 92 %
2026/09/10 10:13:17.966, 1, NVIDIA A100-SXM4-80GB, 60, 363.06 W, 1410 MHz, 1593 MHz, 60822 MiB, 95 %
2026/09/10 10:13:17.966, 2, NVIDIA A100-SXM4-80GB, 54, 318.18 W, 1410 MHz, 1593 MHz, 60822 MiB, 95 %
2026/09/10 10:13:17.966, 3, NVIDIA A100-SXM4-80GB, 51, 379.74 W, 1410 MHz, 1593 MHz, 60822 MiB, 77 %
2026/09/10 10:13:19.966, 0, NVIDIA A100-SXM4-80GB, 52, 346.68 W, 1410 MHz, 1593 MHz, 60822 MiB, 97 %
2026/09/10 10:13:19.993, 1, NVIDIA A100-SXM4-80GB, 59, 302.89 W, 1410 MHz, 1593 MHz, 60822 MiB, 93 %
2026/09/10 10:13:19.993, 2, NVIDIA A100-SXM4-80GB, 54, 302.24 W, 1410 MHz, 1593 MHz, 60822 MiB, 96 %
2026/09/10 10:13:19.993, 3, NVIDIA A100-SXM4-80GB, 51, 329.56 W, 1410 MHz, 1593 MHz, 60822 MiB, 99 %
2026/09/10 10:13:21.993, 0, NVIDIA A100-SXM4-80GB, 52, 340.93 W, 1410 MHz, 1593 MHz, 60822 MiB, 97 %
2026/09/10 10:13:21.994, 1, NVIDIA A100-SXM4-80GB, 59, 298.05 W, 1410 MHz, 1593 MHz, 60822 MiB, 93 %
2026/09/10 10:13:21.994, 2, NVIDIA A100-SXM4-80GB, 53, 247.14 W, 1410 MHz, 1593 MHz, 60822 MiB, 96 %
2026/09/10 10:13:21.995, 3, NVIDIA A100-SXM4-80GB, 51, 285.07 W, 1410 MHz, 1593 MHz, 60822 MiB, 87 %
2026/09/10 10:13:23.996, 0, NVIDIA A100-SXM4-80GB, 53, 349.71 W, 1410 MHz, 1593 MHz, 60822 MiB, 99 %
2026/09/10 10:13:23.998, 1, NVIDIA A100-SXM4-80GB, 59, 297.45 W, 1410 MHz, 1593 MHz, 60822 MiB, 95 %
2026/09/10 10:13:24.000, 2, NVIDIA A100-SXM4-80GB, 53, 275.42 W, 1410 MHz, 1593 MHz, 60822 MiB, 93 %
2026/09/10 10:13:24.000, 3, NVIDIA A100-SXM4-80GB, 51, 274.86 W, 1410 MHz, 1593 MHz, 60822 MiB, 76 %
2026/09/10 10:13:26.001, 0, NVIDIA A100-SXM4-80GB, 54, 346.95 W, 1410 MHz, 1593 MHz, 60822 MiB, 96 %
2026/09/10 10:13:26.001, 1, NVIDIA A100-SXM4-80GB, 60, 360.61 W, 1410 MHz, 1593 MHz, 60822 MiB, 93 %
2026/09/10 10:13:26.001, 2, NVIDIA A100-SXM4-80GB, 54, 310.08 W, 1410 MHz, 1593 MHz, 60822 MiB, 95 %
2026/09/10 10:13:26.001, 3, NVIDIA A100-SXM4-80GB, 52, 326.86 W, 1410 MHz, 1593 MHz, 60822 MiB, 72 %
