configured_lambda_req_s,realized_lambda_req_s,request_id,workload_category,ttft_ms,mean_content_event_itl_ms,e2e_ms,output_tokens,ttft_slo_pass,itl_slo_pass,overall_slo_pass
4.0,3.455210222603422,req_0196,short_interactive,27.095090998045634,8.443963041524208,230.23924399603857,24,1,1,1
4.0,3.455210222603422,req_0774,document_qa,121.44067000190262,8.686692499655432,243.57062600029167,14,1,1,1
4.0,3.455210222603422,req_0321,knowledge_qa,28.732083999784663,8.735335647061754,326.20981599757215,34,1,1,1
4.0,3.455210222603422,req_0318,knowledge_qa,25.933586999599356,8.89005287499458,737.6688270014711,80,1,1,1
4.0,3.455210222603422,req_0629,coding_request,34.832347999326885,9.365421623058978,4830.502761004027,512,1,1,1
4.0,3.455210222603422,req_0035,short_interactive,30.012529998202808,8.660083972346102,342.1018099979847,36,1,1,1
4.0,3.455210222603422,req_0117,short_interactive,27.135750999150332,10.214356133292313,640.2931449993048,60,1,1,1
4.0,3.455210222603422,req_0205,short_interactive,30.953298999520484,10.54794741313621,516.4305459984462,46,1,1,1
4.0,3.455210222603422,req_0769,document_qa,123.99916299909819,8.532408596839824,653.2915610005148,62,1,1,1
4.0,3.455210222603422,req_0094,short_interactive,22.697741995216347,7.622815923241433,122.11801499506691,13,1,1,1
4.0,3.455210222603422,req_0587,coding_request,28.569932001119014,9.28398800000608,3621.7357340065064,387,1,1,1
4.0,3.455210222603422,req_0748,document_qa,111.56260900315829,9.52005993002722,2425.6302360008704,243,1,1,1
4.0,3.455210222603422,req_0218,short_interactive,49.48989600234199,9.451984597660612,2469.790635004756,256,1,1,1
4.0,3.455210222603422,req_0967,long_output,45.3263019953738,9.943274162974038,7672.094149995246,767,1,1,1
4.0,3.455210222603422,req_0399,knowledge_qa,23.683011000684928,10.315192500002013,1344.514311000239,128,1,1,1
4.0,3.455210222603422,req_0891,long_context_qa,245.2707999982522,9.072102174009753,663.0941199982772,46,1,1,1
4.0,3.455210222603422,req_0081,short_interactive,75.79348199942615,8.561595921889875,2267.91140500427,256,1,1,1
4.0,3.455210222603422,req_0632,coding_request,30.684684999869205,9.014705759753383,4646.4905600005295,512,1,1,1
4.0,3.455210222603422,req_0370,knowledge_qa,33.28867799427826,8.636623046868408,586.5064329991583,64,1,1,1
4.0,3.455210222603422,req_0260,short_interactive,24.811954994220287,8.469634991618042,1033.0999469952076,119,1,1,1
4.0,3.455210222603422,req_0346,knowledge_qa,27.230254003370646,8.431917056914541,1064.7447200026363,123,1,1,1
4.0,3.455210222603422,req_0596,coding_request,23.68830299383262,8.375549416693199,1330.6565799939563,156,1,1,1
4.0,3.455210222603422,req_0056,short_interactive,29.10805099963909,8.100178799941204,191.47404500108678,20,1,1,1
4.0,3.455210222603422,req_0323,knowledge_qa,28.38410699769156,8.255269609378502,1085.451564998948,128,1,1,1
4.0,3.455210222603422,req_0238,short_interactive,23.18327200191561,9.480082192456994,2289.2403430014383,239,1,1,1
4.0,3.455210222603422,req_0359,knowledge_qa,27.676911995513365,8.279656694250948,1029.7714670014102,121,1,1,1
4.0,3.455210222603422,req_0032,short_interactive,28.019121004035696,9.482050959355192,2361.1218280057074,246,1,1,1
4.0,3.455210222603422,req_0630,coding_request,28.717604996927548,10.6098281827189,4326.227039993682,405,1,1,1
4.0,3.455210222603422,req_0904,long_output,22.145111004647333,10.668752047381632,4300.654869002756,401,1,1,1
4.0,3.455210222603422,req_0690,document_qa,84.24515499791596,8.502194400041065,679.7871110029519,70,1,1,1
4.0,3.455210222603422,req_0833,long_context_qa,219.652801999473,8.569656695687192,416.9891409983393,23,1,1,1
4.0,3.455210222603422,req_0092,short_interactive,155.31209199980367,10.904276367199373,2947.000726002443,256,1,1,1
4.0,3.455210222603422,req_0326,knowledge_qa,44.456584997533355,8.998920421902312,1196.6388459986774,128,1,1,1
4.0,3.455210222603422,req_0208,short_interactive,23.358056001598015,10.88695827732522,2810.5977789964527,256,1,1,1
4.0,3.455210222603422,req_0710,document_qa,90.62077499402221,12.669147263563513,1725.2361779974308,129,1,1,1
4.0,3.455210222603422,req_0717,document_qa,98.17575899796793,14.10879361537809,832.2349059963017,52,1,1,1
4.0,3.455210222603422,req_0857,long_context_qa,232.35176000162028,11.53560804493864,1259.2414099999587,89,1,1,1
4.0,3.455210222603422,req_0773,document_qa,153.49767499719746,10.559349717668203,1051.3902279999456,85,1,1,1
4.0,3.455210222603422,req_0719,document_qa,101.50812600477366,10.854857593812994,449.2332870067912,32,1,1,1
4.0,3.455210222603422,req_0712,document_qa,93.78100900357822,9.660764607727574,1842.6088280029944,181,1,1,1
4.0,3.455210222603422,req_0142,short_interactive,24.882347002858296,7.795454154032855,126.4430950031965,13,1,1,1
4.0,3.455210222603422,req_0204,short_interactive,22.812595001596492,9.599136090516092,2144.5187570061535,221,1,1,1
4.0,3.455210222603422,req_0530,coding_request,24.358377006137744,10.367770396058113,4762.819366005715,457,1,1,1
4.0,3.455210222603422,req_0878,long_context_qa,241.06135799956974,8.288257666814994,390.5776620013057,18,1,1,1
4.0,3.455210222603422,req_0319,knowledge_qa,39.19077899627155,9.102332158540886,785.8006710011978,82,1,1,1
4.0,3.455210222603422,req_0451,knowledge_qa,23.433506998117082,8.003702964353058,247.89632800093386,28,1,1,1
4.0,3.455210222603422,req_0705,document_qa,91.30329000618076,8.310006379906554,507.21005800005514,50,1,1,1
4.0,3.455210222603422,req_0408,knowledge_qa,28.299676996539347,8.248716851893631,473.98719299962977,54,1,1,1
4.0,3.455210222603422,req_0435,knowledge_qa,25.776635004149284,8.322078710932601,1091.223205003189,128,1,1,1
4.0,3.455210222603422,req_0974,long_output,20.635229993786197,9.191534503912635,9433.007306994114,1024,1,1,1
4.0,3.455210222603422,req_0240,short_interactive,23.720173005131073,8.304788510161286,837.7866310038371,98,1,1,1
4.0,3.455210222603422,req_0996,long_output,30.662379998830147,9.886959727702962,4242.81283000164,426,1,1,1
4.0,3.455210222603422,req_0574,coding_request,29.265082004712895,11.702496484213043,2253.0123790056678,190,1,1,1
4.0,3.455210222603422,req_0179,short_interactive,22.664019001240376,10.514223607190486,906.1463180041756,84,1,1,1
4.0,3.455210222603422,req_0367,knowledge_qa,24.315801994816866,12.120473729282821,606.3284659976489,48,1,1,1
4.0,3.455210222603422,req_0502,coding_request,27.704371001163963,10.091711164389144,3711.371479999798,365,1,1,1
4.0,3.455210222603422,req_0616,coding_request,30.48486700572539,9.977295443349021,5139.250162006647,512,1,1,1
4.0,3.455210222603422,req_0840,long_context_qa,215.02696600509807,20.73236912497123,878.8580559994443,32,1,0,0
4.0,3.455210222603422,req_0835,long_context_qa,252.57846400199924,17.949128944261854,575.9439309986192,18,1,0,0
4.0,3.455210222603422,req_0886,long_context_qa,444.3654569986393,7.994361214514356,556.48920800013,14,0,1,0
4.0,3.455210222603422,req_0040,short_interactive,32.03039900108706,8.891769433699139,770.4205199988792,83,1,1,1
4.0,3.455210222603422,req_0657,document_qa,70.04401800077176,7.767447833531252,210.05258300283458,18,1,1,1
4.0,3.455210222603422,req_0041,short_interactive,28.68913100246573,8.380389802178987,791.6046290047234,91,1,1,1
4.0,3.455210222603422,req_0192,short_interactive,29.662410997843836,8.316809027348882,2159.0887880010996,256,1,1,1
4.0,3.455210222603422,req_0586,coding_request,23.51328700024169,9.041791825106866,2401.7597920028493,263,1,1,1
4.0,3.455210222603422,req_0166,short_interactive,25.603217996831518,9.052680648437672,2343.409529996279,256,1,1,1
4.0,3.455210222603422,req_0113,short_interactive,26.05817700532498,9.011145824217692,2333.116002002498,256,1,1,1
4.0,3.455210222603422,req_0178,short_interactive,31.827664002776146,9.700903696945964,1312.67090899928,132,1,1,1
4.0,3.455210222603422,req_0818,long_context_qa,207.4743010016391,8.691943083249498,416.4820730002248,24,1,1,1
4.0,3.455210222603422,req_0148,short_interactive,27.401564999308903,8.167654477557647,574.9278809962561,67,1,1,1
4.0,3.455210222603422,req_0508,coding_request,21.176280002691783,8.62682444279184,1755.4804500032333,201,1,1,1
4.0,3.455210222603422,req_0007,short_interactive,23.790191997250076,9.740097999964108,481.9832459979807,47,1,1,1
4.0,3.455210222603422,req_0698,document_qa,89.90980999806197,8.375492655212494,575.8926580019761,58,1,1,1
4.0,3.455210222603422,req_0064,short_interactive,48.21340600028634,8.339836400045897,381.973454997933,40,1,1,1
4.0,3.455210222603422,req_0084,short_interactive,28.26181500131497,8.067864794821407,343.196216999786,39,1,1,1
4.0,3.455210222603422,req_0534,coding_request,27.109381000627764,8.304040360537304,2468.8829239967163,294,1,1,1
4.0,3.455210222603422,req_0918,long_output,28.442968003218994,9.016480367692207,8513.32215200091,941,1,1,1
4.0,3.455210222603422,req_0466,knowledge_qa,24.612720000732224,7.809629059064558,157.58179800468497,17,1,1,1
4.0,3.455210222603422,req_0310,knowledge_qa,21.47962700109929,8.257290863010184,624.5689560018945,73,1,1,1
4.0,3.455210222603422,req_0457,knowledge_qa,21.898956001678016,8.364849444404125,1001.0749409993878,117,1,1,1
4.0,3.455210222603422,req_0984,long_output,20.810784000786953,8.964034425464368,9101.647411996964,1013,1,1,1
4.0,3.455210222603422,req_0938,long_output,32.3841689969413,9.282450087575594,4590.298896000604,491,1,1,1
4.0,3.455210222603422,req_0371,knowledge_qa,24.747864001255948,8.272968259175455,471.8467069978942,54,1,1,1
4.0,3.455210222603422,req_0422,knowledge_qa,31.316218002757523,8.271699588209124,594.054765002511,68,1,1,1
4.0,3.455210222603422,req_0131,short_interactive,20.836264004174154,10.925374904106059,818.8622410016251,73,1,1,1
4.0,3.455210222603422,req_0531,coding_request,26.06897100486094,10.566733427143635,2129.2279700064682,199,1,1,1
4.0,3.455210222603422,req_0864,long_context_qa,235.78222100331914,9.44362092449633,736.5470049990108,53,1,1,1
4.0,3.455210222603422,req_0650,coding_request,61.67662699590437,9.089000320315677,4715.568248000636,512,1,1,1
4.0,3.455210222603422,req_0444,knowledge_qa,66.30357099493267,10.465831441928627,966.7119619989535,86,1,1,1
4.0,3.455210222603422,req_0931,long_output,38.619954997557215,8.604055170474183,8315.965933994448,962,1,1,1
4.0,3.455210222603422,req_0793,document_qa,130.35187400237191,10.174783818277348,466.4720880027744,33,1,1,1
4.0,3.455210222603422,req_0926,long_output,104.69827100314433,8.28413808823611,386.59523100068327,34,1,1,1
4.0,3.455210222603422,req_0674,document_qa,91.93672199762659,8.207826666875917,289.3036300010863,24,1,1,1
4.0,3.455210222603422,req_0173,short_interactive,28.301504004048184,6.045891250323621,52.98903900256846,4,1,1,1
4.0,3.455210222603422,req_0578,coding_request,29.68042499560397,8.490226750000147,879.0311470002052,100,1,1,1
4.0,3.455210222603422,req_0524,coding_request,27.69215399894165,8.995406392690105,1997.9809599972214,219,1,1,1
4.0,3.455210222603422,req_0743,document_qa,112.66750399954617,8.669456414462,1075.222831001156,111,1,1,1
