op,rows,width,dtype,backend,phase,blocks,median_p50_us,median_p95_us,median_p50_ci_low_us,median_p50_ci_high_us,max_abs_error,peak_allocated_bytes,speedup_vs_eager_or_unfused,speedup_vs_compile_or_dense
swiglu,8,3584,torch.float16,liger,forward,5,5.504000000655651,5.943359993398188,5.486400052905083,5.833599902689457,0.00390625,172032,2.01337212716005,0.3738372131390258
swiglu,8,3584,torch.float16,liger,forward_backward,5,8.1216000020504,8.233759701251984,8.105599880218506,8.126400038599968,0.00390625,172032,2.715524070312653,0.4629629561675672
swiglu,8,3584,torch.float16,tilelang,forward,5,2.08320003002882,2.343360027298331,2.0672000013291836,2.110400050878525,0.0,57344,5.3195084626874145,0.9877112095346114
swiglu,8,3584,torch.float16,tilelang,forward_backward,5,3.806399926543236,3.9337599463760853,3.784000128507614,3.8176000118255615,0.0,172032,5.794031294827118,0.9878100090166825
swiglu,8,3584,torch.float16,triton,forward,5,2.0576000213623047,2.189119989052415,2.0416000857949257,2.065599989145994,0.0,57344,5.3856921044703485,1.0
swiglu,8,3584,torch.float16,triton,forward_backward,5,3.747199848294258,3.9249600470066066,3.7408001720905304,3.758399933576584,0.0,172032,5.885568207700054,1.0034159100084672
swiglu,8,5120,torch.bfloat16,compile,forward,5,2.1215999498963356,2.2825600206851955,2.099199965596199,2.1328000351786613,0.0,81920,5.409502493052613,1.0
swiglu,8,5120,torch.bfloat16,compile,forward_backward,5,3.8575999438762665,4.016000032424927,3.8463998585939407,4.100799933075905,0.0,245760,5.884280561026255,1.0
swiglu,8,5120,torch.bfloat16,eager,forward,5,11.476800218224525,11.667679771780968,11.467200145125389,11.607999727129936,0.0,737280,1.0,0.18485988337823916
swiglu,8,5120,torch.bfloat16,eager,forward_backward,5,22.699200361967087,23.095679953694344,22.63360023498535,22.939199954271317,0.0,1064960,1.0,0.16994431003568494
swiglu,8,5120,torch.bfloat16,liger,forward,5,6.120000034570694,6.310240123420954,6.107199937105179,6.374400109052658,0.03125,245760,1.8752941427114878,0.34666665652154066
swiglu,8,5120,torch.bfloat16,liger,forward_backward,5,9.457599744200706,9.58239994943142,9.432000294327736,9.460799768567085,0.03125,245760,2.4001016088554583,0.40788361193247824
swiglu,8,5120,torch.bfloat16,tilelang,forward,5,2.0848000422120094,2.223200043663382,2.0560000091791153,2.2847999818623066,0.0,81920,5.504988481316145,1.0176515286546526
swiglu,8,5120,torch.bfloat16,tilelang,forward_backward,5,3.8256000727415085,3.934879954904318,3.803199902176857,3.8384001702070236,0.0,245760,5.933500609147663,1.008364667117916
swiglu,8,5120,torch.bfloat16,triton,forward,5,2.062400057911873,2.182880006730556,2.0447999238967896,2.316799946129322,0.0,81920,5.5647788479236615,1.0287043688528603
swiglu,8,5120,torch.bfloat16,triton,forward_backward,5,3.7599999457597733,3.9188800379633904,3.7455998361110687,3.87520007789135,0.0,245760,6.037021459951196,1.0259574466820296
swiglu,8,5120,torch.float16,compile,forward,5,2.0687999203801155,2.194720013067126,2.059200033545494,2.086400054395199,1.52587890625e-05,81920,5.501933817932012,1.0
swiglu,8,5120,torch.float16,compile,forward_backward,5,3.8127999752759933,3.9411201700568195,3.8015998899936676,3.8176000118255615,1.52587890625e-05,245760,5.919009718407798,1.0
swiglu,8,5120,torch.float16,eager,forward,5,11.382400244474411,11.550720036029816,11.372800171375275,11.388800293207169,0.0,737280,1.0,0.18175427642200642
swiglu,8,5120,torch.float16,eager,forward_backward,5,22.568000108003616,23.086719810962677,22.5552000105381,22.603200376033783,0.0,1064960,1.0,0.1689471799463438
swiglu,8,5120,torch.float16,liger,forward,5,6.151999905705452,6.282559912651777,6.121600046753883,6.172800064086914,0.00390625,245760,1.850195126615365,0.33628087647749816
swiglu,8,5120,torch.float16,liger,forward_backward,5,9.432000294327736,9.602399691939354,9.417600184679031,9.451199695467949,0.00390625,245760,2.392705619567853,0.40424086686775806
swiglu,8,5120,torch.float16,tilelang,forward,5,2.0848000422120094,2.2399999666959043,2.0687999203801155,2.112000063061714,0.0,81920,5.459708372030482,0.9923253446335709
swiglu,8,5120,torch.float16,tilelang,forward_backward,5,3.8143999874591827,3.9777600765228267,3.798399865627289,3.8176000118255615,0.0,245760,5.916526893404388,0.9995805337173737
swiglu,8,5120,torch.float16,triton,forward,5,2.0767999812960625,2.203680081292987,2.0640000700950623,2.092800009995699,1.52587890625e-05,81920,5.480739766460817,0.9961478905104023
swiglu,8,5120,torch.float16,triton,forward_backward,5,3.763199970126152,3.902720082551241,3.758399933576584,3.779200091958046,1.52587890625e-05,245760,5.997023885830622,1.013180273581948
swiglu,8,8960,torch.bfloat16,compile,forward,5,2.3312000557780266,2.4908800330013032,2.3183999583125114,2.5775999762117863,0.0,143360,5.056280055147463,1.0
swiglu,8,8960,torch.bfloat16,compile,forward_backward,5,4.187199845910072,4.516959879547358,4.176000133156776,4.294399917125702,0.0,430080,5.587313941217956,1.0
swiglu,8,8960,torch.bfloat16,eager,forward,5,11.787200346589088,11.992959938943386,11.769600212574005,11.913599818944931,0.0,1290240,1.0,0.1977738553033601
swiglu,8,8960,torch.bfloat16,eager,forward_backward,5,23.395200073719025,23.78111995756626,23.38239997625351,23.507200181484222,0.0,1863680,1.0,0.1789768769968229
swiglu,8,8960,torch.bfloat16,liger,forward,5,7.1936000138521194,7.485599964857101,7.13919997215271,7.372800260782242,0.03125,430080,1.6385676606833093,0.32406584342874606
swiglu,8,8960,torch.bfloat16,liger,forward_backward,5,11.315199732780457,11.583039872348309,11.30719967186451,11.431999877095222,0.03125,430080,2.067590553080779,0.3700509000985316
swiglu,8,8960,torch.bfloat16,tilelang,forward,5,2.179200015962124,2.3017599806189533,2.1663999184966087,2.1888000890612602,0.0,143360,5.408957534990197,1.0697503848671708
swiglu,8,8960,torch.bfloat16,tilelang,forward_backward,5,4.039999842643738,4.367839861661196,4.028800129890442,4.044799879193306,0.0,430080,5.790891332908921,1.0364356457920079
swiglu,8,8960,torch.bfloat16,triton,forward,5,2.151999995112419,2.297919988632202,2.127999998629093,2.2624000906944275,0.0,143360,5.47732359356875,1.0832714038441464
swiglu,8,8960,torch.bfloat16,triton,forward_backward,5,3.9551999419927597,4.0723200514912605,3.9423998445272446,3.977600112557411,0.0,430080,5.915048649078345,1.0586569344963186
swiglu,8,8960,torch.float16,compile,forward,5,2.164799999445677,2.545760050415992,2.163200080394745,2.179200015962124,0.00048828125,143360,5.417590492800341,1.0
swiglu,8,8960,torch.float16,compile,forward_backward,5,4.012800008058548,4.151840079575777,4.00799997150898,4.134400002658367,0.00048828125,430080,5.803429108917767,1.0
swiglu,8,8960,torch.float16,eager,forward,5,11.727999895811081,11.918559856712818,11.711999773979187,11.766400188207626,0.0,1290240,1.0,0.18458390336607045
swiglu,8,8960,torch.float16,eager,forward_backward,5,23.288000375032425,23.511360213160515,23.262400180101395,23.3024001121521,0.0,1863680,1.0,0.17231191787341082
swiglu,8,8960,torch.float16,liger,forward,5,6.940799951553345,7.247839979827403,6.934399902820587,7.062400132417679,0.00390625,430080,1.6897187611906845,0.3118948845314576
swiglu,8,8960,torch.float16,liger,forward_backward,5,11.051199957728386,11.388000287115574,11.03999987244606,11.156800016760826,0.00390625,430080,2.107282509058804,0.3631098906370158
swiglu,8,8960,torch.float16,tilelang,forward,5,2.175999991595745,2.5985599961131802,2.1727999672293663,2.1888000890612602,0.0,143360,5.389705855288393,0.9948529447640968
swiglu,8,8960,torch.float16,tilelang,forward_backward,5,4.004799947142601,4.173439871519804,4.004799947142601,4.030400142073631,0.0,430080,5.81502214402701,1.0019976181136476
swiglu,8,8960,torch.float16,triton,forward,5,2.1536000072956085,2.2856000438332553,2.143999934196472,2.473600022494793,0.00048828125,143360,5.445765163484821,1.005200590690995
swiglu,8,8960,torch.float16,triton,forward_backward,5,3.948799893260002,4.095840025693178,3.936000168323517,3.9632000029087067,0.00048828125,430080,5.897488098797177,1.016207484939357
swiglu,8,18944,torch.bfloat16,compile,forward,5,2.792000025510788,2.923519993200898,2.7904000133275986,2.8048000298440456,0.0,303104,4.464183442258935,1.0
swiglu,8,18944,torch.bfloat16,compile,forward_backward,5,4.979199916124344,5.202240087091923,4.963199980556965,5.350399948656559,0.0,909312,5.026349815478719,1.0
swiglu,8,18944,torch.bfloat16,eager,forward,5,12.464000284671783,12.675519660115242,12.435200065374374,12.52799928188324,0.0,2727936,1.0,0.2240051317187779
swiglu,8,18944,torch.bfloat16,eager,forward_backward,5,25.02720057964325,25.190559178590775,25.019200146198273,25.02880096435547,0.0,3940352,1.0,0.19895153276448949
swiglu,8,18944,torch.bfloat16,liger,forward,5,8.832000195980072,9.107199981808662,8.78559984266758,8.841600269079208,0.0625,909312,1.411231884974916,0.3161231842795452
swiglu,8,18944,torch.bfloat16,liger,forward_backward,5,15.188799798488617,15.70479981601238,15.174399316310883,15.523199737071991,0.0625,909312,1.6477405003477377,0.3278204981423092
swiglu,8,18944,torch.bfloat16,tilelang,forward,5,2.4560000747442245,2.594239972531795,2.4512000381946564,2.4671999737620354,0.0,303104,5.074918528237351,1.1368077933798741
swiglu,8,18944,torch.bfloat16,tilelang,forward_backward,5,4.598399996757507,4.740479961037636,4.588799923658371,4.616000130772591,0.0,909312,5.442588856404576,1.0828113951886205
swiglu,8,18944,torch.bfloat16,triton,forward,5,2.4224000051617622,2.596640009433031,2.3856000043451786,2.4351999163627625,0.0,303104,5.145310542483864,1.1525759658031147
swiglu,8,18944,torch.bfloat16,triton,forward_backward,5,4.600000008940697,4.740000125020742,4.577599838376045,4.6351999044418335,0.0,909312,5.440695767608617,1.0824347622710049
swiglu,8,18944,torch.float16,compile,forward,5,2.470399998128414,2.737440029159188,2.444799989461899,2.5839999318122864,0.0009765625,303104,5.029145073471716,1.0
swiglu,8,18944,torch.float16,compile,forward_backward,5,4.654400050640106,4.810560084879398,4.616000130772591,4.659200087189674,0.0009765625,909312,5.346510741904553,1.0
swiglu,8,18944,torch.float16,eager,forward,5,12.423999980092049,12.804799750447271,12.308799847960472,12.502400577068329,0.0,2727936,1.0,0.19884095316218048
swiglu,8,18944,torch.float16,eager,forward_backward,5,24.884799867868423,25.092000663280487,24.855999648571014,24.9439999461174,0.0,3940352,1.0,0.18703787353539975
swiglu,8,18944,torch.float16,liger,forward,5,8.83840024471283,9.20976035296917,8.804799988865852,8.977599814534187,0.00390625,909312,1.4056842455764709,0.279507595235486
swiglu,8,18944,torch.float16,liger,forward_backward,5,15.273599326610565,15.755520537495611,15.26080071926117,15.441600233316422,0.00390625,909312,1.6292688668683784,0.3047349842764918
swiglu,8,18944,torch.float16,tilelang,forward,5,2.446400001645088,2.6297600753605366,2.44159996509552,2.5359999388456345,0.0,303104,5.078482656858035,1.0098103321072545
swiglu,8,18944,torch.float16,tilelang,forward_backward,5,4.555200040340424,4.716319907456636,4.553600028157234,4.561600089073181,0.0,909312,5.462943371858749,1.021777311516767
swiglu,8,18944,torch.float16,triton,forward,5,2.412799932062626,2.562080016359687,2.4032000452280045,2.4191999807953835,0.0009765625,303104,5.149204380767355,1.023872707098656
swiglu,8,18944,torch.float16,triton,forward_backward,5,4.596799984574318,4.736639894545078,4.575999826192856,4.604800045490265,0.0009765625,909312,5.413505036411292,1.012530470383545
swiglu,32,1536,torch.bfloat16,compile,forward,5,2.1824000403285027,2.486239988356828,2.169600035995245,2.1856000646948814,0.0,98304,5.300586489114528,1.0
swiglu,32,1536,torch.bfloat16,compile,forward_backward,5,3.9903998374938965,4.213439840823412,3.9712000638246536,4.121600091457367,0.0,294912,5.713312274637852,1.0
swiglu,32,1536,torch.bfloat16,eager,forward,5,11.568000167608261,11.806079745292664,11.550400033593178,11.686400324106216,0.0,884736,1.0,0.18865836866422905
swiglu,32,1536,torch.bfloat16,eager,forward_backward,5,22.79840037226677,23.109120056033134,22.735999524593353,22.830399870872498,0.0,1277952,1.0,0.17502981666854306
swiglu,32,1536,torch.bfloat16,liger,forward,5,5.3488001227378845,5.54767994210124,5.33440001308918,5.471999943256378,0.03125,294912,2.162728070251195,0.4080167495979266
swiglu,32,1536,torch.bfloat16,liger,forward_backward,5,7.236799970269203,7.471519857645035,7.2175998240709305,7.334399968385696,0.03125,294912,3.1503427572862273,0.5514039152508808
swiglu,32,1536,torch.bfloat16,tilelang,forward,5,2.1376000717282295,2.2795200161635876,2.119999937713146,2.2752000018954277,0.0,98304,5.4116765435246466,1.0209580684398334
swiglu,32,1536,torch.bfloat16,tilelang,forward_backward,5,3.936000168323517,4.104800093919039,3.9103999733924866,4.046399891376495,0.0,294912,5.792276269636803,1.013821053568082
swiglu,32,1536,torch.bfloat16,triton,forward,5,2.1215999498963356,2.7720000781118843,2.1136000752449036,2.3440000601112843,0.0,98304,5.452488895549554,1.0286576601942028
swiglu,32,1536,torch.bfloat16,triton,forward_backward,5,3.8656000047922134,4.01408014819026,3.8463998585939407,3.9903998374938965,0.0,294912,5.8977649896532025,1.032284724893152
swiglu,32,1536,torch.float16,compile,forward,5,2.112000063061714,2.2457599453628063,2.088000066578388,2.348800003528595,0.0009765625,98304,5.421211964601982,1.0
swiglu,32,1536,torch.float16,compile,forward_backward,5,3.9135999977588654,4.045600052922964,3.9023999124765396,3.9312001317739487,0.0009765625,294912,5.783319578620321,1.0
swiglu,32,1536,torch.float16,eager,forward,5,11.449600011110306,11.59023992717266,11.443199962377548,11.452800035476685,0.0,884736,1.0,0.18446059783855337
swiglu,32,1536,torch.float16,eager,forward_backward,5,22.633599489927292,22.79071994125843,22.617599368095398,22.64159992337227,0.0,1277952,1.0,0.17291107406493378
swiglu,32,1536,torch.float16,liger,forward,5,5.331199988722801,5.69407993927598,5.323199927806854,5.337600037455559,0.00390625,294912,2.147659070252454,0.39615847605215937
swiglu,32,1536,torch.float16,liger,forward_backward,5,7.264000177383423,7.396000027656555,7.2624001652002335,7.280000299215317,0.00390625,294912,3.115858884529953,0.5387665063588406
swiglu,32,1536,torch.float16,tilelang,forward,5,2.1455999463796616,2.6273600105196224,2.126399986445904,2.25600004196167,0.0,98304,5.336316320490955,0.9843400987333909
swiglu,32,1536,torch.float16,tilelang,forward_backward,5,3.9135999977588654,4.057280141860247,3.903999924659729,4.0272001177072525,0.0,294912,5.783319578620321,1.0
swiglu,32,1536,torch.float16,triton,forward,5,2.115200087428093,2.3793600499629974,2.099199965596199,2.219199948012829,0.0009765625,98304,5.413010371530414,0.99848712923879
swiglu,32,1536,torch.float16,triton,forward_backward,5,3.8543999195098877,4.3086399883031845,3.843199834227562,4.073600098490715,0.0009765625,294912,5.872146109012295,1.0153590907755377
swiglu,32,3584,torch.bfloat16,compile,forward,5,2.5728000327944756,2.9560000170022245,2.566399984061718,2.763199992477894,0.0,229376,4.745024747305271,1.0
swiglu,32,3584,torch.bfloat16,compile,forward_backward,5,4.604800045490265,4.7449601627886295,4.593599960207939,4.691199958324432,0.0,688128,5.290479443432833,1.0
swiglu,32,3584,torch.bfloat16,eager,forward,5,12.2079998254776,12.364639863371849,12.193599715828896,12.211199849843979,0.0,2064384,1.0,0.2107470568131191
swiglu,32,3584,torch.bfloat16,eager,forward_backward,5,24.36159998178482,24.543520212173462,24.345599859952927,24.379199743270874,0.0,2981888,1.0,0.189018785668153
swiglu,32,3584,torch.bfloat16,liger,forward,5,5.905599892139435,6.024959851056337,5.899199843406677,5.913599953055382,0.03125,688128,2.0671904714924705,0.43565430773916203
swiglu,32,3584,torch.bfloat16,liger,forward_backward,5,8.657600358128548,8.784799836575985,8.65280032157898,8.684799820184708,0.03125,688128,2.8138974974644007,0.5318794879653757
swiglu,32,3584,torch.bfloat16,tilelang,forward,5,2.332800067961216,2.454400062561035,2.3215999826788902,2.3504000157117844,0.0,229376,5.233195931851527,1.1028806403640974
swiglu,32,3584,torch.bfloat16,tilelang,forward_backward,5,4.345599934458733,4.479200001806021,4.331200011074543,4.358400031924248,0.0,688128,5.606038371965132,1.0596465654779188
swiglu,32,3584,torch.bfloat16,triton,forward,5,2.316799946129322,2.551520019769668,2.3104000836610794,2.4128000251948833,0.0,229376,5.2693370637691475,1.1104972775456305
swiglu,32,3584,torch.bfloat16,triton,forward_backward,5,4.2847998440265656,4.430879969149828,4.267200082540512,4.291199892759323,0.0,688128,5.685586461114934,1.0746826486912362
swiglu,32,3584,torch.float16,compile,forward,5,2.3231999948620796,2.468159925192594,2.3072000592947006,2.339200023561716,0.000244140625,229376,5.221074380330942,1.0
swiglu,32,3584,torch.float16,compile,forward_backward,5,4.398399963974953,4.528160002082586,4.383999854326248,4.4015999883413315,0.000244140625,688128,5.510367400660548,1.0
swiglu,32,3584,torch.float16,eager,forward,5,12.12959997355938,12.607200071215628,12.111999839544296,12.152000144124031,0.0,2064384,1.0,0.19153146022344433
swiglu,32,3584,torch.float16,eager,forward_backward,5,24.236799776554108,24.376640021800995,24.211200326681137,24.25599992275238,0.0,2981888,1.0,0.18147610264247105
swiglu,32,3584,torch.float16,liger,forward,5,5.945600010454655,6.059680078178644,5.923200026154518,6.078399904072285,0.00390625,688128,2.0400968703294655,0.3907427325714813
swiglu,32,3584,torch.float16,liger,forward_backward,5,8.65280032157898,8.799680285155773,8.636800199747086,8.884799852967262,0.00390625,688128,2.8010353730353192,0.5083209828621498
swiglu,32,3584,torch.float16,tilelang,forward,5,2.3312000557780266,2.5454399921000004,2.3215999826788902,2.532800007611513,0.0,229376,5.203157036435118,0.9965682649603074
swiglu,32,3584,torch.float16,tilelang,forward_backward,5,4.316800087690353,4.447039924561977,4.291199892759323,4.53919991850853,0.0,688128,5.614529115134837,1.018902861987352
swiglu,32,3584,torch.float16,triton,forward,5,2.329600043594837,2.4315200373530383,2.3104000836610794,2.332800067961216,0.000244140625,229376,5.206730660445057,0.9972527263852203
swiglu,32,3584,torch.float16,triton,forward_backward,5,4.2927999049425125,4.439039900898933,4.287999868392944,4.476800002157688,0.000244140625,688128,5.645918820639435,1.0245993434054212
swiglu,32,5120,torch.bfloat16,compile,forward,5,2.855999954044819,2.994720041751861,2.8335999697446823,2.864000014960766,0.0,327680,4.382073135823813,1.0
swiglu,32,5120,torch.bfloat16,compile,forward_backward,5,5.102400109171867,5.228800121694803,5.084799975156784,5.113600008189678,0.0,983040,4.956726136922084,1.0
swiglu,32,5120,torch.bfloat16,eager,forward,5,12.515200674533844,12.702720537781715,12.505599856376648,12.550400197505951,0.0,2949120,1.0,0.2282024897815869
swiglu,32,5120,torch.bfloat16,eager,forward_backward,5,25.29119998216629,25.457441210746765,25.252799689769745,25.323200225830078,0.0,4259840,1.0,0.20174606633017603
swiglu,32,5120,torch.bfloat16,liger,forward,5,6.523199751973152,6.695679910480976,6.511999666690826,6.651199981570244,0.0625,983040,1.9185677505503673,0.43782193749025233
swiglu,32,5120,torch.bfloat16,liger,forward_backward,5,9.995200112462044,10.169599950313568,9.974399954080582,10.009600222110748,0.0625,983040,2.5303345303345304,0.510485037994405
swiglu,32,5120,torch.bfloat16,tilelang,forward,5,2.5232000276446342,2.768639978021383,2.5151999667286873,2.529600076377392,0.0,327680,4.960050942222198,1.1318959744586115
swiglu,32,5120,torch.bfloat16,tilelang,forward_backward,5,4.710400104522705,5.142720025032757,4.700800031423569,4.731199890375137,0.0,983040,5.3692254205503405,1.0832201078360164
swiglu,32,5120,torch.bfloat16,triton,forward,5,2.4752000346779823,2.7227200660854574,2.470399998128414,2.4847999215126038,0.0,327680,5.056238081445422,1.1538461191143194
swiglu,32,5120,torch.bfloat16,triton,forward_backward,5,4.718400165438652,4.846719987690449,4.713600128889084,4.748800024390221,0.0,983040,5.360121883561154,1.0813835050587568
swiglu,32,5120,torch.float16,compile,forward,5,2.5679999962449074,2.7980799693614244,2.545600011944771,2.6815999299287796,0.0009765625,327680,4.8286603642820385,1.0
swiglu,32,5120,torch.float16,compile,forward_backward,5,4.8448000103235245,5.110399965196848,4.793599992990494,4.960000142455101,0.0009765625,983040,5.191215395180421,1.0
swiglu,32,5120,torch.float16,eager,forward,5,12.399999797344208,12.53951970487833,12.39519976079464,12.412799894809723,0.0,2949120,1.0,0.20709677727534426
swiglu,32,5120,torch.float16,eager,forward_backward,5,25.150400400161743,25.30800089240074,25.137600302696228,25.16160011291504,0.0,4259840,1.0,0.19263311650069664
swiglu,32,5120,torch.float16,liger,forward,5,6.550399959087372,6.65936004370451,6.5327998250722885,6.566400080919266,0.00390625,983040,1.8930141479592684,0.3920371293789962
swiglu,32,5120,torch.float16,liger,forward_backward,5,9.995200112462044,10.127999633550644,9.975999966263771,10.001600161194801,0.00390625,983040,2.5162478106670574,0.4847126576568501
swiglu,32,5120,torch.float16,tilelang,forward,5,2.5439999997615814,2.6948800124228,2.537599951028824,2.54720002412796,0.0,327680,4.874213757274493,1.0094339608826945
swiglu,32,5120,torch.float16,tilelang,forward_backward,5,4.80320006608963,4.996480047702789,4.772799834609032,4.896000027656555,0.0,983040,5.236175894009164,1.0086608810088067
swiglu,32,5120,torch.float16,triton,forward,5,2.489599958062172,2.640000013634562,2.460799925029278,2.6208000257611275,0.0009765625,327680,4.980719796844785,1.0314910184380626
swiglu,32,5120,torch.float16,triton,forward_backward,5,4.694399982690811,5.2247999981045705,4.687999933958054,5.027199909090996,0.0009765625,983040,5.357532484001424,1.0320381791469129
swiglu,32,8960,torch.bfloat16,compile,forward,5,3.622400015592575,3.7523198500275607,3.601599857211113,3.6976000294089317,0.0,573440,3.7557419389074607,1.0
swiglu,32,8960,torch.bfloat16,compile,forward_backward,5,6.620799750089645,6.735039874911308,6.600000336766243,6.870400160551071,0.0,1720320,4.166989204827618,1.0
swiglu,32,8960,torch.bfloat16,eager,forward,5,13.604799658060074,13.773119822144508,13.569600135087967,13.617599755525589,0.0,5160960,1.0,0.2662589752614628
swiglu,32,8960,torch.bfloat16,eager,forward_backward,5,27.588801085948944,28.00623968243599,27.527999877929688,27.697598934173584,0.0,7454720,1.0,0.23998142323994057
swiglu,32,8960,torch.bfloat16,liger,forward,5,7.958400249481201,8.188480101525784,7.93600007891655,8.171200007200241,0.03125,1720320,1.7094892480366208,0.4551668554027193
swiglu,32,8960,torch.bfloat16,liger,forward_backward,5,12.344000115990639,12.503999844193459,12.319999933242798,12.36640028655529,0.03125,1720320,2.2349968265319373,0.5363577193678849
swiglu,32,8960,torch.bfloat16,tilelang,forward,5,2.89280004799366,3.0262399278581142,2.85279992967844,2.9424000531435013,0.0,573440,4.702986529433953,1.2522123739955475
swiglu,32,8960,torch.bfloat16,tilelang,forward_backward,5,5.579200014472008,5.7112000696361065,5.571199953556061,5.587200075387955,0.0,1720320,4.944938524230312,1.1866933848788015
swiglu,32,8960,torch.bfloat16,triton,forward,5,2.836799994111061,2.9684799630194902,2.8255999088287354,2.8432000428438187,0.0,573440,4.795826172554428,1.2769317622364453
swiglu,32,8960,torch.bfloat16,triton,forward_backward,5,5.433600023388863,5.555360000580549,5.427199974656105,5.444800108671188,0.0,1720320,5.077444229827978,1.218492292695542
swiglu,32,8960,torch.float16,compile,forward,5,2.9488000087440014,3.1009600404649973,2.908799983561039,2.9632000252604485,0.00048828125,573440,4.5822028134923904,1.0
swiglu,32,8960,torch.float16,compile,forward_backward,5,5.852799862623215,6.019519977271557,5.833600088953972,5.8639999479055405,0.00048828125,1720320,4.687534267414084,1.0
swiglu,32,8960,torch.float16,eager,forward,5,13.511999696493149,13.804800063371658,13.504000008106232,13.532799482345581,0.0,5160960,1.0,0.21823564794109057
swiglu,32,8960,torch.float16,eager,forward_backward,5,27.435199916362762,27.669280171394348,27.403199672698975,27.57280021905899,0.0,7454720,1.0,0.21333177379664428
swiglu,32,8960,torch.float16,liger,forward,5,7.8592002391815186,8.422240056097507,7.835200056433678,8.027200028300285,0.00390625,1720320,1.7192588667139406,0.3752035727557819
swiglu,32,8960,torch.float16,liger,forward_backward,5,12.119999900460243,12.299199774861336,12.10239976644516,12.136000022292137,0.00390625,1720320,2.263630374726401,0.48290428306034566
swiglu,32,8960,torch.float16,tilelang,forward,5,2.864000014960766,3.0649600364267826,2.8575999662280083,3.017600066959858,0.0,573440,4.717876964354084,1.029608936222159
swiglu,32,8960,torch.float16,tilelang,forward_backward,5,5.527999997138977,5.675680004060268,5.502399988472462,5.585600063204765,0.0,1720320,4.96295223056474,1.0587554026143882
swiglu,32,8960,torch.float16,triton,forward,5,2.8495999984443188,3.0297600198537107,2.8239999897778034,2.872000075876713,0.00048828125,573440,4.741718031958784,1.034811907058478
swiglu,32,8960,torch.float16,triton,forward_backward,5,5.433600023388863,5.573760140687227,5.427199974656105,5.457599833607674,0.00048828125,1720320,5.049175463462215,1.0771495578308878
swiglu,32,18944,torch.bfloat16,compile,forward,5,5.507199838757515,5.631200037896633,5.484800040721893,5.51999993622303,0.0,1212416,3.313190167511574,1.0
swiglu,32,18944,torch.bfloat16,compile,forward_backward,5,9.52640026807785,9.722879864275455,9.513600170612335,9.571199864149094,0.0,3637248,4.088679769731517,1.0
swiglu,32,18944,torch.bfloat16,eager,forward,5,18.246400356292725,18.43471996486187,18.166400492191315,18.34240034222603,0.0,10911744,1.0,0.30182390670049175
swiglu,32,18944,torch.bfloat16,eager,forward_backward,5,38.9504000544548,39.21968013048172,38.91039937734604,39.15359973907471,0.0,15761408,1.0,0.2445777258965099
swiglu,32,18944,torch.bfloat16,liger,forward,5,9.275199845433235,9.465440139174461,9.254399687051773,9.440000355243683,0.0625,3637248,1.967224497623798,0.593755383229727
swiglu,32,18944,torch.bfloat16,liger,forward_backward,5,15.81759974360466,16.000159978866577,15.785599499940872,15.95200002193451,0.0625,3637248,2.4624722262429954,0.6022658571778279
swiglu,32,18944,torch.bfloat16,tilelang,forward,5,3.8543999195098877,4.006560090929269,3.8463998585939407,3.8896000012755394,0.0,1212416,4.733914678633782,1.428808622292051
swiglu,32,18944,torch.bfloat16,tilelang,forward_backward,5,7.53600001335144,7.709600180387497,7.500799745321274,7.544000074267387,0.0,3637248,5.168577492760994,1.2641189292993686
swiglu,32,18944,torch.bfloat16,triton,forward,5,3.8384001702070236,3.9809599332511425,3.8208000361919403,3.9103999733924866,0.0,1212416,4.753647235094982,1.4347643795723584
swiglu,32,18944,torch.bfloat16,triton,forward_backward,5,7.489599660038948,7.61712022125721,7.478400319814682,7.499199733138084,0.0,3637248,5.200598406117244,1.2719505314691695
swiglu,32,18944,torch.float16,compile,forward,5,3.880000114440918,4.110239967703819,3.8304001092910767,3.9840001612901688,0.001953125,1212416,4.649072095502615,1.0
swiglu,32,18944,torch.float16,compile,forward_backward,5,7.892799749970436,8.063999898731709,7.865600287914276,8.083199709653854,0.001953125,3637248,4.920129930170156,1.0
swiglu,32,18944,torch.float16,eager,forward,5,18.038400262594223,18.344320356845856,18.035200238227844,18.1487999856472,0.0,10911744,1.0,0.21509668584562772
swiglu,32,18944,torch.float16,eager,forward_backward,5,38.83360028266907,39.19487953186035,38.7935996055603,38.9519989490509,0.0,15761408,1.0,0.20324666506630576
swiglu,32,18944,torch.float16,liger,forward,5,9.433600306510925,9.594880044460297,9.305600076913834,9.505600109696388,0.0078125,3637248,1.9121437920307476,0.411295792526105
swiglu,32,18944,torch.float16,liger,forward_backward,5,16.043200343847275,16.223999857902527,16.011200100183487,16.05279967188835,0.0078125,3637248,2.420564441655317,0.49197165034452756
swiglu,32,18944,torch.float16,tilelang,forward,5,3.8704000413417816,4.020960032939911,3.8656000047922134,3.9216000586748123,0.0,1212416,4.660603573252524,1.002480382646908
swiglu,32,18944,torch.float16,tilelang,forward_backward,5,7.53600001335144,7.755359783768654,7.534400001168251,7.609599828720093,0.0,3637248,5.153078584642787,1.0473460371532455
swiglu,32,18944,torch.float16,triton,forward,5,3.827200084924698,3.973920047283172,3.8143999874591827,3.8463998585939407,0.001953125,1212416,4.713210666368685,1.0137959940281667
