unix_ts,elapsed_s,utc_time,running_requests,waiting_requests,waiting_capacity,waiting_deferred,kv_cache_usage,preemptions_total,gpu_util_pct,fb_used_mb,power_w,gpu_temp_c,engine_up,dcgm_up
1788787287,1549,2026-09-07 13:21:27+00:00,48.0,0.0,0.0,0.0,0.012661095449053583,0.0,97.0,74382.0,319.434,72.0,1.0,1.0
1788787288,1550,2026-09-07 13:21:28+00:00,64.0,0.0,0.0,0.0,0.015593536045106715,0.0,100.0,74382.0,302.174,71.0,1.0,1.0
1788787289,1551,2026-09-07 13:21:29+00:00,64.0,0.0,0.0,0.0,0.014523761578735361,0.0,100.0,74382.0,299.913,71.0,1.0,1.0
1788787290,1552,2026-09-07 13:21:30+00:00,57.0,7.0,7.0,0.0,0.01242826218284332,0.0,100.0,74382.0,240.037,71.0,1.0,1.0
1788787291,1553,2026-09-07 13:21:31+00:00,35.0,21.0,21.0,0.0,0.007752718485702803,0.0,100.0,74382.0,287.065,72.0,1.0,1.0
1788787292,1554,2026-09-07 13:21:32+00:00,26.0,2.0,2.0,0.0,0.006575966572694325,0.0,96.0,74382.0,303.007,72.0,1.0,1.0
1788787293,1555,2026-09-07 13:21:33+00:00,64.0,0.0,0.0,0.0,0.016128423278292336,0.0,100.0,74382.0,300.716,72.0,1.0,1.0
1788787294,1556,2026-09-07 13:21:34+00:00,64.0,0.0,0.0,0.0,0.015121576721707664,0.0,100.0,74382.0,303.596,71.0,1.0,1.0
1788787295,1557,2026-09-07 13:21:35+00:00,63.0,1.0,1.0,0.0,0.013944824808699186,0.0,100.0,74382.0,302.2,71.0,1.0,1.0
1788787296,1558,2026-09-07 13:21:36+00:00,41.0,23.0,23.0,0.0,0.008784736206202126,0.0,100.0,74382.0,295.023,72.0,1.0,1.0
1788787297,1559,2026-09-07 13:21:37+00:00,25.0,16.0,16.0,0.0,0.00574531816351187,0.0,100.0,74382.0,288.19,72.0,1.0,1.0
1788787298,1560,2026-09-07 13:21:38+00:00,64.0,0.0,0.0,0.0,0.016631846556584784,0.0,98.0,74382.0,326.578,72.0,1.0,1.0
1788787299,1561,2026-09-07 13:21:39+00:00,64.0,0.0,0.0,0.0,0.015518022553362876,0.0,100.0,74382.0,307.003,71.0,1.0,1.0
1788787300,1562,2026-09-07 13:21:40+00:00,64.0,0.0,0.0,0.0,0.014083266210229595,0.0,100.0,74382.0,295.639,71.0,1.0,1.0
1788787301,1563,2026-09-07 13:21:41+00:00,45.0,19.0,19.0,0.0,0.009609091824405946,0.0,100.0,74382.0,296.08,72.0,1.0,1.0
1788787302,1564,2026-09-07 13:21:42+00:00,28.0,28.0,28.0,0.0,0.006210984695932287,0.0,99.0,74382.0,287.139,72.0,1.0,1.0
1788787303,1565,2026-09-07 13:21:43+00:00,46.0,0.0,0.0,0.0,0.012056987515102646,0.0,100.0,74382.0,300.089,72.0,1.0,1.0
1788787304,1566,2026-09-07 13:21:44+00:00,64.0,0.0,0.0,0.0,0.01566275674587192,0.0,100.0,74382.0,301.003,71.0,1.0,1.0
1788787305,1567,2026-09-07 13:21:45+00:00,64.0,0.0,0.0,0.0,0.014372734595247683,0.0,100.0,74382.0,303.375,71.0,1.0,1.0
1788787306,1568,2026-09-07 13:21:46+00:00,53.0,11.0,11.0,0.0,0.01149063632702374,0.0,100.0,74382.0,241.483,71.0,1.0,1.0
1788787307,1569,2026-09-07 13:21:47+00:00,26.0,38.0,38.0,0.0,0.005562827225130906,0.0,100.0,74382.0,286.493,72.0,1.0,1.0
1788787308,1570,2026-09-07 13:21:48+00:00,25.0,0.0,0.0,0.0,0.006714407974224734,0.0,98.0,74382.0,298.812,72.0,1.0,1.0
1788787309,1571,2026-09-07 13:21:49+00:00,64.0,0.0,0.0,0.0,0.015964810712847388,0.0,100.0,74382.0,296.962,71.0,1.0,1.0
1788787310,1572,2026-09-07 13:21:50+00:00,64.0,0.0,0.0,0.0,0.014806937172774814,0.0,100.0,74382.0,303.491,71.0,1.0,1.0
1788787311,1573,2026-09-07 13:21:51+00:00,58.0,6.0,6.0,0.0,0.012623338703181664,0.0,100.0,74382.0,251.86,71.0,1.0,1.0
1788787312,1574,2026-09-07 13:21:52+00:00,36.0,28.0,28.0,0.0,0.007727547321788153,0.0,100.0,74382.0,293.963,72.0,1.0,1.0
1788787313,1575,2026-09-07 13:21:53+00:00,46.0,3.0,3.0,0.0,0.011905960531614967,0.0,97.0,74382.0,288.154,72.0,1.0,1.0
1788787314,1576,2026-09-07 13:21:54+00:00,64.0,0.0,0.0,0.0,0.0164115988723319,0.0,100.0,74382.0,338.326,72.0,1.0,1.0
1788787315,1577,2026-09-07 13:21:55+00:00,64.0,0.0,0.0,0.0,0.015033477648006444,0.0,100.0,74382.0,296.587,71.0,1.0,1.0
1788787316,1578,2026-09-07 13:21:56+00:00,64.0,0.0,0.0,0.0,0.014032923882400294,0.0,100.0,74382.0,290.081,71.0,1.0,1.0
1788787317,1579,2026-09-07 13:21:57+00:00,44.0,20.0,20.0,0.0,0.009388844140153063,0.0,100.0,74382.0,296.463,72.0,1.0,1.0
1788787318,1580,2026-09-07 13:21:58+00:00,36.0,21.0,21.0,0.0,0.008432339911397468,0.0,100.0,74382.0,282.144,72.0,1.0,1.0
1788787319,1581,2026-09-07 13:21:59+00:00,64.0,0.0,0.0,0.0,0.016977950060410807,0.0,99.0,74382.0,294.083,72.0,1.0,1.0
1788787320,1582,2026-09-07 13:22:00+00:00,64.0,0.0,0.0,0.0,0.01575085581957314,0.0,100.0,74382.0,302.263,71.0,1.0,1.0
1788787321,1583,2026-09-07 13:22:01+00:00,64.0,0.0,0.0,0.0,0.014360149013290413,0.0,100.0,74382.0,304.248,71.0,1.0,1.0
1788787322,1584,2026-09-07 13:22:02+00:00,52.0,12.0,12.0,0.0,0.01145287958115182,0.0,100.0,74382.0,273.373,71.0,1.0,1.0
1788787323,1585,2026-09-07 13:22:03+00:00,27.0,35.0,35.0,0.0,0.005726439790575966,0.0,100.0,74382.0,292.4,72.0,1.0,1.0
1788787324,1586,2026-09-07 13:22:04+00:00,27.0,0.0,0.0,0.0,0.007217831252517071,0.0,98.0,74382.0,283.267,72.0,1.0,1.0
1788787325,1587,2026-09-07 13:22:05+00:00,64.0,0.0,0.0,0.0,0.01582636931131698,0.0,100.0,74382.0,304.93,71.0,1.0,1.0
1788787326,1588,2026-09-07 13:22:06+00:00,64.0,0.0,0.0,0.0,0.014731423681030975,0.0,100.0,74382.0,302.268,71.0,1.0,1.0
1788787327,1589,2026-09-07 13:22:07+00:00,57.0,7.0,7.0,0.0,0.012258356826419625,0.0,100.0,74382.0,261.68,71.0,1.0,1.0
1788787328,1590,2026-09-07 13:22:08+00:00,31.0,33.0,33.0,0.0,0.006745871929118019,0.0,100.0,74382.0,294.305,72.0,1.0,1.0
1788787329,1591,2026-09-07 13:22:09+00:00,21.0,3.0,3.0,0.0,0.005027939991945174,0.0,95.0,74382.0,304.544,72.0,1.0,1.0
1788787330,1592,2026-09-07 13:22:10+00:00,64.0,0.0,0.0,0.0,0.016329792589609315,0.0,100.0,74382.0,294.685,72.0,1.0,1.0
1788787331,1593,2026-09-07 13:22:11+00:00,64.0,0.0,0.0,0.0,0.014769180426902895,0.0,99.0,74382.0,296.953,71.0,1.0,1.0
1788787332,1594,2026-09-07 13:22:12+00:00,57.0,7.0,7.0,0.0,0.01236533427305675,0.0,100.0,74382.0,288.707,71.0,1.0,1.0
1788787333,1595,2026-09-07 13:22:13+00:00,35.0,29.0,29.0,0.0,0.007375151026983495,0.0,100.0,74382.0,295.264,72.0,1.0,1.0
1788787334,1596,2026-09-07 13:22:14+00:00,24.0,4.0,4.0,0.0,0.005827124446234344,0.0,97.0,74382.0,300.742,72.0,1.0,1.0
1788787335,1597,2026-09-07 13:22:15+00:00,64.0,0.0,0.0,0.0,0.016134716069271082,0.0,99.0,74382.0,340.479,72.0,1.0,1.0
1788787336,1598,2026-09-07 13:22:16+00:00,64.0,0.0,0.0,0.0,0.015127869512686298,0.0,98.0,74382.0,300.793,71.0,1.0,1.0
1788787337,1599,2026-09-07 13:22:17+00:00,64.0,0.0,0.0,0.0,0.014083266210229595,0.0,100.0,74382.0,290.833,71.0,1.0,1.0
1788787338,1600,2026-09-07 13:22:18+00:00,42.0,22.0,22.0,0.0,0.009332209021345128,0.0,100.0,74382.0,293.886,72.0,1.0,1.0
1788787339,1601,2026-09-07 13:22:19+00:00,36.0,21.0,21.0,0.0,0.008772150624244857,0.0,100.0,74382.0,295.386,72.0,1.0,1.0
1788787340,1602,2026-09-07 13:22:20+00:00,64.0,0.0,0.0,0.0,0.016707360048328623,0.0,97.0,74382.0,311.416,72.0,1.0,1.0
1788787341,1603,2026-09-07 13:22:21+00:00,64.0,0.0,0.0,0.0,0.01561241441804273,0.0,100.0,74382.0,305.433,71.0,1.0,1.0
1788787342,1604,2026-09-07 13:22:22+00:00,64.0,0.0,0.0,0.0,0.01392594643576317,0.0,100.0,74382.0,306.513,71.0,1.0,1.0
1788787343,1605,2026-09-07 13:22:23+00:00,45.0,19.0,19.0,0.0,0.009615384615384581,0.0,100.0,74382.0,303.861,71.0,1.0,1.0
1788787344,1606,2026-09-07 13:22:24+00:00,21.0,41.0,41.0,0.0,0.004304269029399954,0.0,100.0,74382.0,282.349,72.0,1.0,1.0
1788787345,1607,2026-09-07 13:22:25+00:00,64.0,0.0,0.0,0.0,0.01672623842126464,0.0,97.0,74382.0,294.969,72.0,1.0,1.0
1788787346,1608,2026-09-07 13:22:26+00:00,64.0,0.0,0.0,0.0,0.015429923479661656,0.0,100.0,74382.0,297.366,71.0,1.0,1.0
1788787347,1609,2026-09-07 13:22:27+00:00,64.0,0.0,0.0,0.0,0.014548932742650011,0.0,99.0,74382.0,303.275,71.0,1.0,1.0
1788787348,1610,2026-09-07 13:22:28+00:00,51.0,13.0,13.0,0.0,0.011043848167539227,0.0,100.0,74382.0,266.774,71.0,1.0,1.0
1788787349,1611,2026-09-07 13:22:29+00:00,35.0,21.0,21.0,0.0,0.0076834977849375985,0.0,100.0,74382.0,286.465,72.0,1.0,1.0
1788787350,1612,2026-09-07 13:22:30+00:00,30.0,0.0,0.0,0.0,0.007828231977446642,0.0,97.0,74382.0,296.602,72.0,1.0,1.0
1788787351,1613,2026-09-07 13:22:31+00:00,64.0,0.0,0.0,0.0,0.015996274667740673,0.0,100.0,74382.0,307.323,72.0,1.0,1.0
1788787352,1614,2026-09-07 13:22:32+00:00,64.0,0.0,0.0,0.0,0.01486357229158275,0.0,100.0,74382.0,301.388,71.0,1.0,1.0
1788787353,1615,2026-09-07 13:22:33+00:00,64.0,0.0,0.0,0.0,0.013680527587595637,0.0,100.0,74382.0,285.044,71.0,1.0,1.0
1788787354,1616,2026-09-07 13:22:34+00:00,41.0,23.0,23.0,0.0,0.008791028997180872,0.0,100.0,74382.0,282.191,72.0,1.0,1.0
1788787355,1617,2026-09-07 13:22:35+00:00,37.0,14.0,14.0,0.0,0.009395136931131698,0.0,100.0,74382.0,295.746,72.0,1.0,1.0
1788787356,1618,2026-09-07 13:22:36+00:00,64.0,0.0,0.0,0.0,0.016443062827225186,0.0,97.0,74382.0,315.946,72.0,1.0,1.0
1788787357,1619,2026-09-07 13:22:37+00:00,64.0,0.0,0.0,0.0,0.015455094643576306,0.0,100.0,74382.0,303.64,71.0,1.0,1.0
1788787358,1620,2026-09-07 13:22:38+00:00,64.0,0.0,0.0,0.0,0.014322392267418493,0.0,100.0,74382.0,303.746,71.0,1.0,1.0
1788787359,1621,2026-09-07 13:22:39+00:00,49.0,15.0,15.0,0.0,0.01060335279903346,0.0,100.0,74382.0,264.389,71.0,1.0,1.0
1788787360,1622,2026-09-07 13:22:40+00:00,23.0,36.0,36.0,0.0,0.004952426500201335,0.0,100.0,74382.0,281.271,72.0,1.0,1.0
1788787361,1623,2026-09-07 13:22:41+00:00,42.0,0.0,0.0,0.0,0.011043848167539227,0.0,98.0,74382.0,299.052,72.0,1.0,1.0
1788787362,1624,2026-09-07 13:22:42+00:00,64.0,0.0,0.0,0.0,0.015832662102295614,0.0,100.0,74382.0,380.208,72.0,1.0,1.0
1788787363,1625,2026-09-07 13:22:43+00:00,64.0,0.0,0.0,0.0,0.014511175996778092,0.0,100.0,74382.0,301.614,71.0,1.0,1.0
1788787364,1626,2026-09-07 13:22:44+00:00,52.0,12.0,12.0,0.0,0.011446586790173185,0.0,100.0,74382.0,285.851,71.0,1.0,1.0
1788787365,1627,2026-09-07 13:22:45+00:00,27.0,32.0,32.0,0.0,0.005890052356020914,0.0,100.0,74382.0,288.888,72.0,1.0,1.0
1788787366,1628,2026-09-07 13:22:46+00:00,39.0,0.0,0.0,0.0,0.010383105114780466,0.0,98.0,74382.0,287.94,72.0,1.0,1.0
1788787367,1629,2026-09-07 13:22:47+00:00,64.0,0.0,0.0,0.0,0.016090666532420417,0.0,100.0,74382.0,316.071,72.0,1.0,1.0
1788787368,1630,2026-09-07 13:22:48+00:00,64.0,0.0,0.0,0.0,0.014832108336689465,0.0,100.0,74382.0,304.116,71.0,1.0,1.0
1788787369,1631,2026-09-07 13:22:49+00:00,60.0,4.0,4.0,0.0,0.012856171969391816,0.0,100.0,74382.0,306.097,71.0,1.0,1.0
1788787370,1632,2026-09-07 13:22:50+00:00,36.0,28.0,28.0,0.0,0.007972966169955686,0.0,100.0,74382.0,280.675,71.0,1.0,1.0
1788787371,1633,2026-09-07 13:22:51+00:00,25.0,4.0,4.0,0.0,0.00587117398308501,0.0,100.0,74382.0,285.543,72.0,1.0,1.0
1788787372,1634,2026-09-07 13:22:52+00:00,64.0,0.0,0.0,0.0,0.016392720499395885,0.0,98.0,74382.0,296.838,72.0,1.0,1.0
1788787373,1635,2026-09-07 13:22:53+00:00,64.0,0.0,0.0,0.0,0.015436216270640402,0.0,100.0,74382.0,299.93,71.0,1.0,1.0
1788787374,1636,2026-09-07 13:22:54+00:00,64.0,0.0,0.0,0.0,0.014083266210229595,0.0,99.0,74382.0,301.488,71.0,1.0,1.0
1788787375,1637,2026-09-07 13:22:55+00:00,44.0,20.0,20.0,0.0,0.009338501812323763,0.0,100.0,74382.0,243.038,71.0,1.0,1.0
1788787376,1638,2026-09-07 13:22:56+00:00,23.0,35.0,35.0,0.0,0.004914669754329415,0.0,100.0,74382.0,281.852,72.0,1.0,1.0
1788787377,1639,2026-09-07 13:22:57+00:00,57.0,0.0,0.0,0.0,0.014957964156262604,0.0,98.0,74382.0,297.373,72.0,1.0,1.0
1788787378,1640,2026-09-07 13:22:58+00:00,64.0,0.0,0.0,0.0,0.015807490938380964,0.0,100.0,74382.0,325.86,72.0,1.0,1.0
1788787379,1641,2026-09-07 13:22:59+00:00,64.0,0.0,0.0,0.0,0.014548932742650011,0.0,100.0,74382.0,305.151,71.0,1.0,1.0
1788787380,1642,2026-09-07 13:23:00+00:00,57.0,7.0,7.0,0.0,0.01228982078131291,0.0,100.0,74382.0,292.34,71.0,1.0,1.0
1788787381,1643,2026-09-07 13:23:01+00:00,35.0,29.0,29.0,0.0,0.007519885219492539,0.0,100.0,74382.0,285.153,72.0,1.0,1.0
1788787382,1644,2026-09-07 13:23:02+00:00,18.0,0.0,0.0,0.0,0.004404953685058444,0.0,100.0,74382.0,282.367,72.0,1.0,1.0
1788787383,1645,2026-09-07 13:23:03+00:00,64.0,0.0,0.0,0.0,0.016191351188078906,0.0,97.0,74382.0,303.474,72.0,1.0,1.0
1788787384,1646,2026-09-07 13:23:04+00:00,64.0,0.0,0.0,0.0,0.015052356020942459,0.0,100.0,74382.0,320.062,71.0,1.0,1.0
1788787385,1647,2026-09-07 13:23:05+00:00,63.0,1.0,1.0,0.0,0.014032923882400294,0.0,100.0,74382.0,299.917,71.0,1.0,1.0
1788787386,1648,2026-09-07 13:23:06+00:00,39.0,25.0,25.0,0.0,0.00836941200161101,0.0,100.0,74382.0,284.094,71.0,1.0,1.0
1788787387,1649,2026-09-07 13:23:07+00:00,22.0,11.0,11.0,0.0,0.00493354812726543,0.0,100.0,74382.0,289.077,72.0,1.0,1.0
1788787388,1650,2026-09-07 13:23:08+00:00,64.0,0.0,0.0,0.0,0.01644935561820382,0.0,98.0,74382.0,308.966,72.0,1.0,1.0
1788787389,1651,2026-09-07 13:23:09+00:00,64.0,0.0,0.0,0.0,0.015436216270640402,0.0,100.0,74382.0,329.496,72.0,1.0,1.0
1788787390,1652,2026-09-07 13:23:10+00:00,64.0,0.0,0.0,0.0,0.014139901329037419,0.0,100.0,74382.0,302.32,71.0,1.0,1.0
1788787391,1653,2026-09-07 13:23:11+00:00,48.0,16.0,16.0,0.0,0.010364226741844562,0.0,100.0,74382.0,296.7,71.0,1.0,1.0
1788787392,1654,2026-09-07 13:23:12+00:00,38.0,18.0,18.0,0.0,0.008677758759565002,0.0,100.0,74382.0,295.554,72.0,1.0,1.0
1788787393,1655,2026-09-07 13:23:13+00:00,51.0,0.0,0.0,0.0,0.013560964559001243,0.0,100.0,74382.0,277.876,72.0,1.0,1.0
1788787394,1656,2026-09-07 13:23:14+00:00,64.0,0.0,0.0,0.0,0.01566275674587192,0.0,97.0,74382.0,294.587,72.0,1.0,1.0
1788787395,1657,2026-09-07 13:23:15+00:00,64.0,0.0,0.0,0.0,0.014498590414820822,0.0,100.0,74382.0,299.736,71.0,1.0,1.0
1788787396,1658,2026-09-07 13:23:16+00:00,55.0,9.0,9.0,0.0,0.011811568666935113,0.0,100.0,74382.0,301.005,71.0,1.0,1.0
1788787397,1659,2026-09-07 13:23:17+00:00,33.0,28.0,28.0,0.0,0.007186367297623897,0.0,100.0,74382.0,273.158,71.0,1.0,1.0
1788787398,1660,2026-09-07 13:23:18+00:00,35.0,2.0,2.0,0.0,0.008904299234796631,0.0,100.0,74382.0,301.112,72.0,1.0,1.0
1788787399,1661,2026-09-07 13:23:19+00:00,64.0,0.0,0.0,0.0,0.016052909786548497,0.0,100.0,74382.0,301.367,72.0,1.0,1.0
1788787400,1662,2026-09-07 13:23:20+00:00,64.0,0.0,0.0,0.0,0.014945378574305224,0.0,100.0,74382.0,372.842,72.0,1.0,1.0
1788787401,1663,2026-09-07 13:23:21+00:00,64.0,0.0,0.0,0.0,0.014083266210229595,0.0,100.0,74382.0,308.125,71.0,1.0,1.0
1788787402,1664,2026-09-07 13:23:22+00:00,38.0,26.0,26.0,0.0,0.008375704792589644,0.0,100.0,74382.0,284.151,71.0,1.0,1.0
1788787403,1665,2026-09-07 13:23:23+00:00,20.0,4.0,4.0,0.0,0.004650372533225977,0.0,100.0,74382.0,288.082,72.0,1.0,1.0
1788787404,1666,2026-09-07 13:23:24+00:00,64.0,0.0,0.0,0.0,0.016329792589609315,0.0,100.0,74382.0,283.429,72.0,1.0,1.0
1788787405,1667,2026-09-07 13:23:25+00:00,64.0,0.0,0.0,0.0,0.015108991139750283,0.0,98.0,74382.0,292.919,72.0,1.0,1.0
1788787406,1668,2026-09-07 13:23:26+00:00,64.0,0.0,0.0,0.0,0.014379027386226317,0.0,100.0,74382.0,303.371,71.0,1.0,1.0
1788787407,1669,2026-09-07 13:23:27+00:00,46.0,18.0,18.0,0.0,0.010162857430527583,0.0,100.0,74382.0,298.771,71.0,1.0,1.0
1788787408,1670,2026-09-07 13:23:28+00:00,41.0,16.0,16.0,0.0,0.009672019734192516,0.0,100.0,74382.0,293.006,72.0,1.0,1.0
1788787409,1671,2026-09-07 13:23:29+00:00,46.0,0.0,0.0,0.0,0.012113622633910581,0.0,98.0,74382.0,287.684,72.0,1.0,1.0
1788787410,1672,2026-09-07 13:23:30+00:00,0.0,0.0,0.0,0.0,0.0,0.0,100.0,74382.0,303.155,72.0,1.0,1.0
1788787411,1673,2026-09-07 13:23:31+00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.0,74382.0,127.826,68.0,1.0,1.0
1788787412,1674,2026-09-07 13:23:32+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,125.805,67.0,1.0,1.0
1788787413,1675,2026-09-07 13:23:33+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,125.776,66.0,1.0,1.0
1788787414,1676,2026-09-07 13:23:34+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,125.143,66.0,1.0,1.0
1788787415,1677,2026-09-07 13:23:35+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,124.56,66.0,1.0,1.0
1788787416,1678,2026-09-07 13:23:36+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,124.151,65.0,1.0,1.0
1788787417,1679,2026-09-07 13:23:37+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,124.168,65.0,1.0,1.0
1788787418,1680,2026-09-07 13:23:38+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,123.164,65.0,1.0,1.0
1788787419,1681,2026-09-07 13:23:39+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,123.091,64.0,1.0,1.0
1788787420,1682,2026-09-07 13:23:40+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,122.815,64.0,1.0,1.0
1788787421,1683,2026-09-07 13:23:41+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,122.264,64.0,1.0,1.0
1788787422,1684,2026-09-07 13:23:42+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,122.244,64.0,1.0,1.0
1788787423,1685,2026-09-07 13:23:43+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,121.415,63.0,1.0,1.0
1788787424,1686,2026-09-07 13:23:44+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,120.385,63.0,1.0,1.0
1788787425,1687,2026-09-07 13:23:45+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,119.763,63.0,1.0,1.0
1788787426,1688,2026-09-07 13:23:46+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,119.399,62.0,1.0,1.0
1788787427,1689,2026-09-07 13:23:47+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,119.211,62.0,1.0,1.0
1788787428,1690,2026-09-07 13:23:48+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,118.793,62.0,1.0,1.0
1788787429,1691,2026-09-07 13:23:49+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,118.521,62.0,1.0,1.0
1788787430,1692,2026-09-07 13:23:50+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,118.508,62.0,1.0,1.0
1788787431,1693,2026-09-07 13:23:51+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,118.29,61.0,1.0,1.0
1788787432,1694,2026-09-07 13:23:52+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,118.107,61.0,1.0,1.0
1788787433,1695,2026-09-07 13:23:53+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,117.786,61.0,1.0,1.0
1788787434,1696,2026-09-07 13:23:54+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,117.503,61.0,1.0,1.0
1788787435,1697,2026-09-07 13:23:55+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,117.348,61.0,1.0,1.0
1788787436,1698,2026-09-07 13:23:56+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,117.38,60.0,1.0,1.0
1788787437,1699,2026-09-07 13:23:57+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,116.912,60.0,1.0,1.0
1788787438,1700,2026-09-07 13:23:58+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,116.843,60.0,1.0,1.0
1788787439,1701,2026-09-07 13:23:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,116.801,60.0,1.0,1.0
1788787440,1702,2026-09-07 13:24:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,116.485,60.0,1.0,1.0
1788787441,1703,2026-09-07 13:24:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,116.373,60.0,1.0,1.0
1788787442,1704,2026-09-07 13:24:02+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,115.89,59.0,1.0,1.0
1788787443,1705,2026-09-07 13:24:03+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,115.907,59.0,1.0,1.0
1788787444,1706,2026-09-07 13:24:04+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,115.71,59.0,1.0,1.0
1788787445,1707,2026-09-07 13:24:05+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74382.0,115.503,59.0,1.0,1.0
1788787446,1708,2026-09-07 13:24:06+00:00,64.0,0.0,0.0,0.0,0.01627315747080149,0.0,36.0,74382.0,296.687,63.0,1.0,1.0
1788787447,1709,2026-09-07 13:24:07+00:00,64.0,0.0,0.0,0.0,0.015039770438985078,0.0,99.0,74382.0,350.881,64.0,1.0,1.0
1788787448,1710,2026-09-07 13:24:08+00:00,64.0,0.0,0.0,0.0,0.014165072492952069,0.0,100.0,74382.0,303.646,63.0,1.0,1.0
1788787449,1711,2026-09-07 13:24:09+00:00,42.0,22.0,22.0,0.0,0.008998691099476486,0.0,100.0,74382.0,298.244,63.0,1.0,1.0
1788787450,1712,2026-09-07 13:24:10+00:00,27.0,24.0,24.0,0.0,0.006443817962142551,0.0,100.0,74382.0,294.518,65.0,1.0,1.0
1788787451,1713,2026-09-07 13:24:11+00:00,64.0,0.0,0.0,0.0,0.016732531212243273,0.0,100.0,74382.0,295.189,65.0,1.0,1.0
1788787452,1714,2026-09-07 13:24:12+00:00,64.0,0.0,0.0,0.0,0.01565017116391465,0.0,100.0,74382.0,345.858,65.0,1.0,1.0
1788787453,1715,2026-09-07 13:24:13+00:00,64.0,0.0,0.0,0.0,0.014334977849375763,0.0,100.0,74382.0,300.634,65.0,1.0,1.0
1788787454,1716,2026-09-07 13:24:14+00:00,47.0,17.0,17.0,0.0,0.010030708819975809,0.0,100.0,74382.0,297.05,65.0,1.0,1.0
1788787455,1717,2026-09-07 13:24:15+00:00,20.0,35.0,35.0,0.0,0.004316854611357224,0.0,100.0,74382.0,300.428,65.0,1.0,1.0
1788787456,1718,2026-09-07 13:24:16+00:00,48.0,0.0,0.0,0.0,0.012875050342327832,0.0,100.0,74382.0,287.076,66.0,1.0,1.0
1788787457,1719,2026-09-07 13:24:17+00:00,64.0,0.0,0.0,0.0,0.015706806282722474,0.0,98.0,74382.0,295.091,66.0,1.0,1.0
1788787458,1720,2026-09-07 13:24:18+00:00,64.0,0.0,0.0,0.0,0.014599275070479312,0.0,100.0,74382.0,302.384,66.0,1.0,1.0
1788787459,1721,2026-09-07 13:24:19+00:00,57.0,7.0,7.0,0.0,0.012333870318163465,0.0,99.0,74382.0,301.003,66.0,1.0,1.0
1788787460,1722,2026-09-07 13:24:20+00:00,35.0,29.0,29.0,0.0,0.007545056383407189,0.0,100.0,74382.0,299.614,66.0,1.0,1.0
1788787461,1723,2026-09-07 13:24:21+00:00,6.0,1.0,1.0,0.0,0.0013403644784535373,0.0,100.0,74382.0,288.387,67.0,1.0,1.0
1788787462,1724,2026-09-07 13:24:22+00:00,64.0,0.0,0.0,0.0,0.016292035843737396,0.0,97.0,74382.0,305.723,67.0,1.0,1.0
1788787463,1725,2026-09-07 13:24:23+00:00,64.0,0.0,0.0,0.0,0.015083819975835633,0.0,100.0,74382.0,300.23,67.0,1.0,1.0
1788787464,1726,2026-09-07 13:24:24+00:00,64.0,0.0,0.0,0.0,0.01390077527184852,0.0,100.0,74382.0,301.289,67.0,1.0,1.0
